"mlbam_id","year","Change","Fourseam","Slider","Curve","Sinker","Split","Cutter","Knuckler","Slow.Curve","Screwball"
607309,2014,2,99,138,7,53,NA,NA,NA,NA,NA
457779,2014,NA,99,73,15,13,22,NA,NA,NA,NA
457779,2013,NA,329,171,10,NA,9,NA,NA,NA,NA
457779,2012,NA,498,230,NA,NA,51,NA,NA,NA,NA
457779,2011,NA,391,116,9,NA,56,NA,NA,NA,NA
457779,2010,NA,250,107,8,NA,29,NA,NA,NA,NA
445213,2015,22,NA,26,NA,100,NA,NA,NA,NA,NA
445213,2014,49,75,117,NA,636,NA,NA,NA,NA,NA
445213,2013,85,36,175,NA,840,NA,NA,NA,NA,NA
445213,2012,29,30,84,NA,151,NA,NA,NA,NA,NA
445213,2011,61,14,37,NA,163,NA,NA,NA,NA,NA
445213,2010,10,74,85,NA,65,NA,NA,NA,NA,NA
448337,2013,1,NA,22,2,32,NA,NA,NA,NA,NA
448337,2012,NA,NA,288,68,204,NA,NA,NA,NA,NA
448337,2011,NA,4,127,37,135,NA,NA,NA,NA,NA
518886,2015,2,682,NA,297,NA,NA,NA,NA,NA,NA
518886,2014,NA,769,NA,286,NA,NA,NA,NA,NA,NA
518886,2013,NA,790,NA,318,NA,NA,NA,NA,NA,NA
518886,2012,NA,632,NA,305,NA,NA,NA,NA,NA,NA
518886,2011,NA,931,NA,405,NA,NA,NA,NA,NA,NA
518886,2010,1,368,NA,103,NA,NA,NA,NA,NA,NA
501993,2012,6,31,5,NA,NA,NA,NA,NA,NA,NA
501993,2011,12,141,20,63,33,NA,NA,NA,NA,NA
501993,2010,1,23,6,NA,NA,NA,NA,NA,NA,NA
489020,2010,14,76,21,NA,47,NA,NA,NA,NA,NA
592464,2014,NA,23,21,NA,9,NA,NA,NA,NA,NA
592464,2013,49,274,161,30,64,NA,NA,NA,NA,NA
572971,2015,500,229,732,NA,1834,NA,355,NA,NA,NA
572971,2014,455,379,620,NA,1342,NA,209,NA,NA,NA
572971,2013,318,375,527,126,932,NA,217,NA,NA,NA
572971,2012,212,216,NA,208,571,NA,177,NA,NA,NA
572971,2011,26,40,NA,13,30,NA,42,NA,NA,NA
477132,2015,15,1934,1006,656,NA,NA,NA,NA,NA,NA
477132,2014,29,1563,818,414,6,NA,NA,NA,1,NA
477132,2013,96,2423,986,501,2,NA,NA,NA,NA,NA
477132,2012,129,2186,810,392,NA,NA,NA,NA,NA,NA
477132,2011,127,2287,898,188,NA,NA,NA,NA,NA,NA
477132,2010,53,2432,680,240,NA,NA,NA,NA,NA,NA
434137,2015,11,118,108,NA,NA,NA,NA,NA,NA,NA
434137,2014,4,5,15,NA,21,NA,NA,NA,NA,NA
434137,2013,1,31,24,NA,2,NA,NA,NA,NA,NA
453178,2015,416,1793,NA,434,NA,NA,234,NA,NA,NA
453178,2014,533,2260,NA,604,40,NA,290,NA,NA,NA
453178,2013,654,1866,NA,373,11,NA,238,NA,NA,NA
453178,2012,577,2199,NA,255,NA,NA,335,NA,NA,NA
453178,2011,574,2202,NA,365,101,NA,376,NA,NA,NA
453178,2010,579,1584,NA,548,276,NA,168,NA,NA,NA
452718,2015,NA,43,NA,175,989,447,550,NA,NA,NA
452718,2014,NA,27,NA,294,1403,587,843,NA,NA,NA
452718,2013,NA,NA,NA,71,1566,677,602,NA,NA,NA
452718,2012,NA,NA,NA,77,1227,645,557,NA,NA,NA
452718,2011,NA,NA,54,NA,912,251,498,NA,NA,NA
452718,2010,NA,NA,NA,NA,1686,361,797,NA,NA,NA
502462,2015,NA,58,99,25,34,NA,NA,NA,NA,NA
502462,2013,NA,5,12,1,2,NA,NA,NA,NA,NA
502462,2011,NA,25,21,16,27,NA,NA,NA,NA,NA
523260,2015,264,202,333,220,1354,NA,NA,NA,NA,NA
523260,2014,178,242,89,273,786,NA,NA,NA,NA,NA
523260,2013,317,56,236,226,1463,NA,NA,NA,NA,NA
523260,2012,226,318,218,99,948,NA,NA,NA,NA,NA
430603,2011,NA,4,NA,1,NA,NA,NA,NA,NA,NA
518875,2015,NA,350,436,NA,NA,NA,NA,NA,NA,NA
518875,2014,NA,367,502,NA,NA,NA,NA,NA,NA,NA
518875,2013,NA,488,485,NA,NA,NA,NA,NA,NA,NA
518875,2012,14,407,375,NA,NA,NA,NA,NA,NA,NA
518875,2011,NA,97,65,NA,NA,NA,NA,NA,NA,NA
518875,2010,39,356,130,NA,NA,NA,NA,NA,NA,NA
605309,2015,102,591,NA,336,NA,NA,NA,NA,NA,NA
605309,2013,NA,67,NA,17,NA,NA,NA,NA,NA,NA
431148,2015,549,942,233,115,813,NA,383,NA,NA,NA
431148,2014,594,929,364,162,682,NA,257,NA,NA,NA
431148,2013,397,1040,385,78,756,NA,167,NA,NA,NA
431148,2011,24,57,18,NA,13,NA,NA,NA,NA,NA
431148,2010,455,1631,369,NA,274,NA,NA,NA,NA,NA
499877,2010,NA,742,NA,212,NA,302,161,NA,NA,NA
444371,2012,162,339,163,238,310,NA,8,NA,NA,NA
444371,2011,314,510,362,340,764,NA,44,NA,NA,NA
444371,2010,175,458,329,278,486,NA,38,NA,NA,NA
501992,2015,305,985,NA,703,413,NA,NA,NA,NA,NA
501992,2014,11,94,NA,59,41,NA,NA,NA,NA,NA
501992,2013,26,104,NA,54,61,NA,1,NA,NA,NA
592454,2015,264,365,21,NA,NA,NA,NA,NA,NA,NA
592454,2014,196,782,134,NA,NA,NA,NA,NA,NA,NA
457453,2014,41,90,34,NA,30,NA,NA,NA,NA,NA
457453,2013,42,55,8,NA,4,NA,NA,NA,NA,NA
457453,2012,251,322,121,NA,134,NA,NA,NA,NA,NA
457453,2011,526,918,449,NA,392,NA,NA,NA,NA,NA
457453,2010,376,709,285,NA,426,NA,NA,NA,NA,NA
543380,2015,137,1124,NA,507,262,NA,NA,NA,NA,NA
543380,2013,6,19,27,NA,97,NA,NA,NA,NA,NA
518865,2011,5,165,96,NA,NA,NA,NA,NA,NA,NA
518865,2010,NA,8,2,NA,NA,NA,NA,NA,NA,NA
548348,2014,NA,30,41,NA,1,NA,NA,NA,NA,NA
548348,2013,NA,102,79,NA,1,NA,NA,NA,NA,NA
548348,2012,NA,5,6,NA,NA,NA,NA,NA,NA,NA
548348,2011,NA,22,42,NA,12,NA,NA,NA,NA,NA
548348,2010,NA,13,7,NA,NA,NA,NA,NA,NA,NA
518863,2015,31,72,53,NA,96,NA,NA,NA,NA,NA
518863,2014,103,99,61,NA,161,NA,NA,NA,NA,NA
518863,2013,150,165,162,NA,295,NA,NA,NA,NA,NA
491220,2010,1,3,7,6,17,NA,NA,NA,NA,NA
434540,2015,3,12,NA,2,NA,NA,NA,NA,NA,NA
518852,2014,68,69,21,15,76,NA,NA,NA,NA,NA
489002,2015,8,81,2,5,NA,NA,NA,NA,NA,NA
489002,2013,54,213,6,29,NA,NA,NA,NA,NA,NA
489002,2012,93,440,38,96,NA,NA,NA,NA,NA,NA
453531,2013,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
453531,2012,1,5,1,2,1,NA,NA,NA,NA,NA
453241,2014,39,60,43,4,105,NA,NA,NA,NA,NA
453241,2013,28,6,42,3,88,NA,NA,NA,NA,NA
453241,2012,NA,NA,6,2,12,NA,NA,NA,NA,NA
435178,2014,26,76,41,7,34,NA,NA,NA,NA,NA
435178,2013,44,763,323,206,193,NA,NA,NA,NA,NA
435178,2012,161,1530,717,471,115,NA,NA,NA,NA,NA
435178,2011,69,523,224,74,41,NA,NA,NA,NA,NA
435178,2010,303,1818,841,NA,39,NA,NA,NA,NA,NA
462382,2015,77,112,NA,189,652,NA,NA,NA,NA,NA
462382,2014,103,61,NA,157,660,NA,NA,NA,NA,NA
462382,2013,128,14,NA,145,807,NA,NA,NA,NA,NA
462382,2012,141,102,NA,141,725,NA,NA,NA,NA,NA
462382,2011,208,146,NA,126,769,NA,NA,NA,NA,NA
462382,2010,69,138,NA,73,137,NA,NA,NA,NA,NA
605304,2015,27,304,71,11,NA,NA,NA,NA,NA,NA
605304,2014,28,207,214,35,48,NA,NA,NA,NA,NA
605304,2013,33,225,115,65,65,NA,NA,NA,NA,NA
598271,2015,1,36,14,36,NA,NA,NA,NA,NA,NA
489567,2011,3,37,18,18,24,NA,5,NA,NA,NA
471183,2011,NA,39,25,NA,37,NA,NA,NA,NA,NA
471183,2010,8,74,17,NA,36,NA,NA,NA,NA,NA
434622,2015,NA,331,438,156,1518,584,14,NA,NA,NA
434622,2014,5,425,476,82,926,380,3,NA,NA,NA
434622,2013,NA,696,804,123,999,570,44,NA,NA,NA
434622,2012,NA,969,514,264,856,546,NA,NA,NA,NA
434622,2011,NA,952,523,158,1079,514,7,NA,NA,NA
434622,2010,NA,1058,575,322,1144,464,5,NA,NA,NA
462945,2015,87,106,37,NA,122,NA,NA,NA,NA,NA
462945,2014,45,98,71,NA,45,NA,NA,NA,NA,NA
462945,2013,46,176,80,NA,NA,NA,NA,NA,NA,NA
462945,2012,2,8,3,NA,NA,NA,NA,NA,NA,NA
462945,2011,58,147,25,NA,5,NA,NA,NA,NA,NA
448178,2015,111,749,NA,260,NA,NA,NA,NA,NA,NA
448178,2014,187,708,NA,241,12,NA,NA,NA,NA,NA
448178,2013,3,531,NA,64,NA,NA,72,NA,NA,NA
448178,2012,NA,448,NA,93,89,NA,103,NA,NA,NA
448178,2011,3,156,NA,30,NA,NA,30,NA,NA,NA
448178,2010,1,618,NA,105,NA,NA,276,NA,NA,NA
543359,2015,NA,203,376,NA,328,NA,NA,NA,NA,NA
543359,2014,NA,399,303,NA,NA,NA,NA,NA,NA,NA
543359,2013,3,409,257,NA,NA,NA,NA,NA,NA,NA
543359,2012,6,213,114,NA,NA,NA,NA,NA,NA,NA
543359,2011,9,100,43,NA,NA,NA,NA,NA,NA,NA
408057,2011,26,177,62,12,12,NA,NA,NA,NA,NA
408057,2010,56,530,143,66,114,NA,NA,NA,NA,NA
554432,2015,NA,7,16,NA,54,3,NA,NA,NA,NA
554432,2014,NA,7,69,NA,339,16,NA,NA,NA,NA
554432,2013,NA,82,29,NA,244,108,NA,NA,NA,NA
554432,2012,NA,27,89,NA,276,46,14,NA,NA,NA
502026,2015,17,249,NA,220,563,NA,NA,NA,NA,NA
502026,2014,11,32,NA,105,345,NA,NA,NA,NA,NA
502026,2013,19,37,NA,32,116,NA,NA,NA,NA,NA
502026,2012,4,296,NA,77,NA,NA,10,NA,NA,NA
502026,2011,24,435,2,125,39,NA,5,NA,NA,NA
502026,2010,7,225,NA,57,24,NA,NA,NA,NA,NA
445163,2015,16,218,43,85,NA,NA,213,NA,NA,NA
445163,2014,26,314,32,113,6,NA,203,NA,NA,NA
445163,2013,29,374,22,109,16,NA,262,NA,NA,NA
445163,2012,5,418,46,136,66,NA,273,NA,NA,NA
445163,2011,6,252,37,121,104,NA,347,NA,NA,NA
445163,2010,43,303,199,132,161,NA,357,NA,NA,NA
445276,2015,NA,NA,83,NA,31,NA,717,NA,NA,NA
445276,2014,NA,NA,64,NA,54,NA,940,NA,NA,NA
445276,2013,NA,NA,79,NA,69,NA,1253,NA,NA,NA
445276,2012,NA,NA,61,NA,11,NA,1001,NA,NA,NA
445276,2011,9,NA,129,NA,NA,NA,918,NA,NA,NA
445276,2010,15,NA,48,NA,1,NA,413,NA,NA,NA
448241,2011,4,6,12,NA,16,NA,NA,NA,NA,NA
448241,2010,4,66,36,NA,20,NA,NA,NA,NA,NA
460580,2011,52,161,12,NA,NA,NA,NA,NA,NA,NA
499856,2012,5,41,NA,16,2,NA,30,NA,NA,NA
499856,2011,53,730,NA,326,112,NA,67,NA,NA,NA
499856,2010,NA,7,NA,3,2,NA,NA,NA,NA,NA
462089,2015,5,27,NA,NA,NA,NA,NA,NA,NA,NA
462089,2014,22,220,NA,30,5,NA,NA,NA,NA,NA
462089,2013,5,11,NA,1,NA,NA,NA,NA,NA,NA
452259,2011,4,16,6,NA,NA,NA,NA,NA,NA,NA
452259,2010,61,11,21,NA,89,NA,NA,NA,NA,NA
592426,2015,5,63,NA,25,NA,NA,NA,NA,NA,NA
543351,2015,NA,49,23,NA,NA,NA,NA,NA,NA,NA
543351,2012,18,44,17,4,NA,NA,NA,NA,NA,NA
429719,2015,33,424,301,47,55,NA,10,NA,NA,NA
429719,2014,123,1135,684,200,381,NA,NA,NA,NA,NA
429719,2013,60,1211,878,102,582,NA,256,NA,NA,NA
429719,2012,247,1430,917,130,260,NA,137,NA,NA,NA
429719,2011,332,1590,1208,109,354,NA,31,NA,NA,NA
429719,2010,276,1661,1026,89,368,NA,NA,NA,NA,NA
547874,2015,NA,408,313,136,445,448,30,NA,NA,NA
547874,2014,NA,345,488,80,880,687,32,NA,NA,NA
547874,2013,NA,887,572,198,822,714,NA,NA,NA,NA
547874,2012,NA,620,391,134,463,435,NA,NA,NA,NA
572947,2014,9,46,NA,16,12,NA,NA,NA,NA,NA
572947,2013,12,39,NA,51,52,NA,NA,NA,NA,NA
446928,2010,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
500872,2012,1,28,NA,12,NA,NA,NA,NA,NA,NA
500872,2011,8,34,NA,19,NA,NA,NA,NA,NA,NA
500872,2010,15,54,NA,17,NA,NA,NA,NA,NA,NA
628452,2015,214,357,430,NA,504,NA,NA,NA,NA,NA
628452,2014,4,10,7,NA,NA,NA,NA,NA,NA,NA
579799,2012,NA,63,45,6,NA,NA,NA,NA,NA,NA
579799,2011,NA,436,79,118,NA,129,NA,NA,NA,NA
579799,2010,NA,390,NA,78,NA,91,NA,NA,NA,NA
500891,2015,21,47,12,NA,NA,NA,NA,NA,NA,NA
518833,2015,8,26,17,NA,6,NA,NA,NA,NA,NA
518833,2014,NA,9,7,NA,NA,NA,NA,NA,NA,NA
518833,2013,16,110,126,NA,56,NA,NA,NA,NA,NA
518833,2012,2,1,NA,2,3,NA,5,NA,NA,NA
518833,2011,6,40,NA,10,NA,NA,4,NA,NA,NA
518833,2010,9,118,NA,31,NA,NA,27,NA,NA,NA
488984,2015,NA,305,NA,252,233,NA,79,NA,NA,NA
488984,2014,3,332,NA,220,264,NA,59,NA,NA,NA
488984,2013,47,684,NA,207,88,NA,242,NA,NA,NA
488984,2012,116,771,NA,302,447,NA,447,NA,NA,NA
488984,2011,71,405,NA,179,258,NA,401,NA,NA,NA
488984,2010,93,562,NA,463,550,NA,423,NA,NA,NA
458950,2014,2,36,NA,6,3,NA,NA,NA,NA,NA
458950,2013,84,414,146,155,110,NA,NA,NA,NA,NA
458950,2012,125,970,425,307,4,NA,NA,NA,NA,NA
458950,2011,349,825,479,535,316,NA,NA,NA,NA,NA
458950,2010,79,250,NA,151,44,NA,NA,NA,NA,NA
461833,2015,104,1172,NA,353,182,NA,442,NA,NA,NA
461833,2014,6,1841,NA,435,132,NA,614,NA,NA,NA
461833,2013,128,1558,601,218,NA,27,NA,NA,NA,NA
461833,2012,346,2238,176,593,16,NA,59,NA,NA,NA
461833,2011,79,787,27,272,NA,NA,153,NA,NA,NA
461833,2010,111,2086,NA,549,NA,NA,521,NA,NA,NA
453172,2015,4,29,169,NA,734,NA,NA,NA,NA,NA
453172,2014,10,54,122,NA,684,NA,NA,NA,NA,NA
453172,2013,8,55,66,NA,389,NA,NA,NA,NA,NA
453172,2012,35,27,115,NA,949,NA,NA,NA,NA,NA
453172,2011,1,18,29,NA,142,NA,NA,NA,NA,NA
458250,2011,75,138,NA,16,23,NA,46,NA,NA,NA
458250,2010,199,432,3,103,90,NA,280,NA,NA,NA
453307,2015,22,46,2,NA,16,NA,8,NA,NA,NA
453307,2014,102,467,23,NA,35,NA,305,NA,NA,NA
453307,2013,134,327,NA,55,NA,NA,78,NA,NA,NA
453307,2012,91,276,NA,44,NA,NA,21,NA,NA,NA
453307,2011,156,678,41,79,NA,NA,49,NA,NA,NA
453307,2010,295,905,137,78,NA,NA,NA,NA,NA,NA
218596,2015,NA,251,NA,210,755,173,452,NA,NA,NA
218596,2014,379,382,3,235,1267,60,672,NA,NA,NA
218596,2013,190,334,NA,203,791,52,422,NA,NA,NA
218596,2012,193,272,1,286,1246,37,579,NA,NA,NA
218596,2011,73,363,NA,283,1576,211,680,NA,NA,NA
218596,2010,112,361,5,149,1966,259,636,NA,NA,NA
133982,2010,82,291,156,NA,132,NA,NA,NA,NA,NA
434442,2015,52,NA,NA,256,439,NA,NA,NA,NA,NA
434442,2014,7,NA,NA,263,558,NA,NA,NA,NA,NA
434442,2013,80,NA,NA,391,666,NA,NA,NA,NA,NA
434442,2012,127,NA,NA,318,360,NA,NA,NA,NA,NA
434442,2011,74,NA,NA,235,209,NA,NA,NA,NA,NA
446901,2010,2,NA,NA,8,19,NA,NA,NA,NA,NA
605288,2015,25,65,NA,29,23,NA,NA,NA,NA,NA
543334,2015,53,NA,52,11,159,NA,NA,NA,NA,NA
543334,2014,266,4,362,51,881,NA,NA,NA,NA,NA
459415,2012,4,130,NA,92,NA,NA,NA,NA,NA,NA
459415,2011,6,46,NA,32,NA,NA,NA,NA,NA,NA
456662,2013,75,321,109,NA,NA,NA,NA,NA,NA,NA
456662,2012,85,284,121,NA,NA,NA,NA,NA,NA,NA
456662,2011,59,160,67,NA,NA,NA,NA,NA,NA,NA
456662,2010,34,55,33,NA,NA,NA,NA,NA,NA,NA
543331,2015,44,746,125,171,NA,NA,NA,NA,NA,NA
543331,2014,30,734,121,230,2,NA,NA,NA,NA,NA
543331,2013,28,846,20,233,NA,NA,NA,NA,NA,NA
543331,2012,30,420,8,110,NA,NA,NA,NA,NA,NA
543331,2011,15,124,51,NA,NA,NA,NA,NA,NA,NA
571787,2015,130,244,36,50,76,NA,NA,NA,NA,NA
571787,2014,147,190,45,11,118,NA,1,NA,NA,NA
571787,2013,21,47,6,5,1,NA,NA,NA,NA,NA
502706,2015,86,345,176,119,215,NA,NA,NA,NA,NA
502706,2014,18,217,150,72,113,NA,NA,NA,NA,NA
502706,2013,331,1351,812,170,801,NA,NA,NA,NA,NA
502706,2012,174,1191,348,404,770,NA,NA,NA,NA,NA
502706,2011,337,1761,478,425,703,NA,NA,NA,NA,NA
502706,2010,149,641,272,69,196,NA,NA,NA,NA,NA
458720,2014,7,135,NA,NA,NA,NA,NA,NA,NA,NA
116034,2010,163,430,117,32,NA,NA,NA,NA,NA,NA
460597,2011,NA,321,11,NA,NA,125,NA,NA,NA,NA
450527,2012,2,332,218,55,NA,NA,NA,NA,NA,NA
450527,2010,NA,23,NA,6,NA,NA,NA,NA,NA,NA
648737,2015,53,272,100,NA,NA,NA,NA,NA,NA,NA
592398,2015,17,28,53,1,99,NA,NA,NA,NA,NA
592398,2014,9,14,29,17,80,NA,NA,NA,NA,NA
518790,2015,339,154,373,378,1528,NA,NA,NA,NA,NA
518790,2014,6,1,18,18,60,NA,NA,NA,NA,NA
518790,2013,2,15,7,6,6,NA,NA,NA,NA,NA
594857,2015,NA,151,57,NA,1,NA,NA,NA,NA,NA
506648,2014,80,86,1,61,74,NA,NA,NA,NA,NA
516969,2015,199,532,81,18,399,NA,19,NA,NA,NA
516969,2014,283,801,NA,102,318,NA,NA,NA,NA,NA
516969,2013,275,597,2,86,182,NA,NA,NA,NA,NA
516969,2012,399,780,3,92,158,NA,NA,NA,NA,NA
516969,2011,10,39,NA,6,NA,NA,NA,NA,NA,NA
502609,2011,1,10,40,NA,62,NA,13,NA,NA,54
502609,2010,36,47,99,NA,68,NA,66,NA,NA,104
433584,2015,383,18,199,NA,710,NA,NA,NA,NA,NA
433584,2014,664,187,301,2,1554,NA,NA,NA,NA,NA
433584,2013,714,64,368,NA,1253,NA,NA,NA,NA,NA
433584,2012,48,17,31,NA,133,NA,NA,NA,NA,NA
433584,2011,569,304,381,NA,1744,NA,NA,NA,NA,NA
433584,2010,460,764,614,NA,1482,NA,NA,NA,NA,NA
517060,2014,8,47,NA,NA,7,NA,32,NA,NA,NA
517060,2013,174,455,85,18,171,NA,109,NA,NA,NA
517060,2012,23,42,2,NA,17,NA,24,NA,NA,NA
115817,2012,65,93,NA,173,450,NA,282,NA,34,NA
115817,2011,265,236,NA,294,1041,NA,718,NA,107,NA
115817,2010,239,522,NA,175,1470,NA,644,NA,172,NA
433587,2015,859,411,183,680,870,NA,31,NA,NA,NA
433587,2014,1111,457,297,567,1115,NA,NA,NA,NA,NA
433587,2013,737,636,362,442,1227,NA,7,NA,NA,NA
433587,2012,639,1031,472,399,934,NA,21,NA,NA,NA
433587,2011,743,797,376,505,1221,NA,NA,NA,NA,NA
433587,2010,496,1060,346,561,1307,NA,NA,NA,NA,NA
454535,2013,5,NA,4,6,24,NA,NA,NA,NA,NA
454535,2012,73,NA,59,184,598,NA,1,NA,NA,NA
454535,2011,181,NA,138,114,646,NA,NA,NA,NA,NA
454535,2010,266,NA,86,247,571,NA,NA,NA,NA,NA
430675,2013,4,32,21,NA,NA,NA,NA,NA,NA,NA
430675,2010,4,12,7,NA,NA,NA,NA,NA,NA,NA
521230,2015,18,470,296,51,230,NA,NA,NA,NA,NA
521230,2014,66,172,100,31,180,NA,NA,NA,NA,NA
521230,2013,69,357,105,59,297,NA,NA,NA,NA,NA
521230,2012,114,420,200,192,524,NA,NA,NA,NA,NA
521230,2011,28,108,84,40,134,NA,NA,NA,NA,NA
424805,2011,14,76,NA,59,63,NA,NA,NA,NA,NA
424805,2010,117,421,NA,292,364,NA,NA,NA,NA,NA
543294,2015,604,226,NA,207,1770,NA,113,NA,NA,NA
543294,2014,210,74,NA,90,614,NA,156,NA,NA,NA
449104,2014,NA,168,37,NA,NA,NA,NA,NA,NA,NA
449104,2013,NA,831,251,NA,NA,NA,NA,NA,NA,NA
449104,2012,NA,353,178,NA,NA,NA,NA,NA,NA,NA
449104,2011,1,4,1,NA,NA,NA,NA,NA,NA,NA
592390,2015,26,269,85,7,NA,NA,NA,NA,NA,NA
592390,2014,4,131,32,NA,NA,NA,NA,NA,NA,NA
592390,2013,4,142,42,NA,NA,NA,NA,NA,NA,NA
592390,2012,1,22,NA,NA,NA,NA,NA,NA,NA,NA
518782,2013,52,146,86,NA,353,NA,NA,NA,NA,NA
518782,2012,NA,2,3,NA,6,NA,NA,NA,NA,NA
476451,2015,542,1268,NA,499,124,NA,13,NA,NA,NA
476451,2014,331,496,NA,221,125,NA,2,NA,NA,NA
476451,2013,890,1283,NA,436,269,NA,29,NA,NA,NA
476451,2012,844,1290,NA,367,263,NA,217,NA,NA,NA
476451,2011,884,1513,NA,312,11,NA,NA,NA,NA,NA
476451,2010,176,330,NA,99,NA,NA,NA,NA,NA,NA
408310,2012,14,NA,6,NA,38,4,NA,NA,NA,NA
408310,2011,194,NA,125,3,392,NA,NA,NA,NA,NA
408310,2010,437,NA,123,NA,719,34,NA,NA,NA,NA
445177,2014,NA,17,23,NA,NA,8,NA,NA,NA,NA
445177,2013,5,122,54,NA,NA,1,NA,NA,NA,NA
445177,2012,NA,36,13,NA,NA,NA,NA,NA,NA,NA
571760,2015,303,NA,NA,303,1034,NA,NA,NA,NA,NA
571760,2014,54,1,NA,109,314,NA,NA,NA,NA,NA
458003,2011,166,490,NA,137,85,NA,NA,NA,NA,NA
458003,2010,356,139,65,165,761,NA,NA,NA,NA,NA
115629,2015,41,11,96,8,416,NA,NA,NA,NA,NA
115629,2014,9,1,140,57,610,NA,NA,NA,NA,NA
115629,2013,42,721,195,50,NA,NA,NA,NA,NA,NA
115629,2012,28,511,127,63,NA,NA,NA,NA,NA,NA
115629,2011,8,511,191,92,NA,NA,NA,NA,NA,NA
115629,2010,5,250,43,31,NA,NA,NA,NA,NA,NA
502281,2015,NA,1,NA,NA,6,NA,17,NA,NA,NA
502281,2014,NA,38,3,4,7,NA,21,NA,NA,NA
502281,2011,NA,4,NA,1,7,NA,NA,NA,NA,NA
501822,2015,NA,380,91,NA,48,115,36,NA,NA,NA
501822,2014,NA,380,156,NA,172,199,NA,NA,NA,NA
501822,2013,NA,108,39,NA,1,26,1,NA,NA,NA
501822,2012,NA,169,57,NA,13,31,22,NA,NA,NA
501822,2011,NA,131,31,NA,4,29,NA,NA,NA,NA
457448,2015,46,73,NA,17,110,NA,25,NA,NA,NA
457448,2014,49,97,NA,21,200,NA,10,NA,NA,NA
457448,2013,70,73,NA,22,162,NA,37,NA,NA,NA
457448,2012,452,771,NA,529,1429,NA,292,NA,NA,NA
457448,2011,515,1367,NA,467,927,NA,300,NA,NA,NA
457448,2010,230,558,NA,140,436,NA,259,NA,NA,NA
543281,2013,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
518771,2015,NA,235,NA,16,NA,18,166,NA,NA,NA
518771,2014,3,47,12,NA,1,5,31,NA,NA,NA
449173,2014,36,36,NA,25,145,NA,38,NA,NA,NA
449173,2013,278,383,NA,268,1658,NA,258,NA,NA,NA
449173,2012,267,187,NA,307,2047,NA,364,NA,NA,NA
449173,2011,35,33,NA,19,188,NA,91,NA,NA,NA
449173,2010,64,75,NA,50,242,NA,43,NA,NA,NA
429717,2015,2,327,NA,397,712,183,1170,NA,NA,NA
429717,2014,4,216,NA,311,889,450,1305,NA,NA,NA
429717,2013,NA,139,NA,103,974,449,1110,NA,NA,NA
429717,2012,NA,281,NA,173,910,486,1082,NA,NA,NA
429717,2011,NA,247,NA,210,1098,404,1887,NA,NA,NA
429717,2010,39,460,NA,477,1122,496,1196,NA,NA,NA
543278,2015,150,388,175,227,5,NA,NA,NA,NA,NA
543278,2014,120,254,123,132,1,NA,NA,NA,NA,NA
543278,2013,14,26,4,8,NA,NA,NA,NA,NA,NA
543278,2012,2,9,NA,NA,NA,NA,NA,NA,NA,NA
543278,2011,13,44,6,10,NA,NA,NA,NA,NA,NA
543278,2010,4,13,NA,1,NA,NA,NA,NA,NA,NA
425848,2011,559,922,NA,NA,NA,NA,NA,NA,NA,NA
425848,2010,721,1298,NA,NA,NA,NA,NA,NA,NA,NA
421685,2015,288,918,502,122,684,NA,204,NA,NA,NA
421685,2014,211,990,588,353,991,NA,231,NA,NA,NA
421685,2013,229,880,480,290,673,NA,NA,NA,NA,NA
421685,2012,149,1395,710,255,681,NA,NA,NA,NA,NA
421685,2011,249,1152,752,224,699,NA,NA,NA,NA,NA
421685,2010,172,972,393,167,340,NA,NA,NA,NA,NA
457918,2015,253,1548,NA,281,347,NA,392,NA,NA,NA
457918,2014,257,1430,NA,329,518,NA,173,NA,NA,NA
457918,2013,269,738,NA,131,394,NA,189,NA,NA,NA
457918,2012,274,1251,NA,287,429,NA,361,NA,NA,NA
457918,2011,356,1511,NA,285,475,NA,332,NA,NA,NA
457918,2010,250,706,NA,120,248,NA,292,NA,NA,NA
462102,2014,13,62,44,20,41,NA,NA,NA,NA,NA
462102,2013,44,652,419,219,1,NA,NA,NA,NA,NA
462102,2012,49,1398,856,395,195,NA,NA,NA,NA,NA
462102,2011,91,1146,598,303,NA,NA,NA,NA,NA,NA
462102,2010,94,1871,954,415,8,NA,NA,NA,NA,NA
518764,2015,10,NA,1,21,25,NA,NA,NA,NA,NA
518764,2013,28,28,231,224,547,NA,NA,NA,NA,NA
518764,2011,1,2,10,NA,11,NA,NA,NA,NA,NA
543272,2015,161,476,136,184,588,NA,NA,NA,NA,NA
543272,2014,231,703,2,383,456,NA,NA,NA,NA,NA
543272,2013,31,205,NA,62,2,NA,NA,NA,NA,NA
543272,2012,10,62,NA,19,NA,NA,NA,NA,NA,NA
543272,2011,198,694,NA,189,NA,NA,NA,NA,NA,NA
543271,2012,1,NA,NA,2,10,NA,NA,NA,NA,NA
543271,2011,15,NA,NA,84,129,NA,NA,NA,NA,NA
115399,2011,7,11,NA,3,9,NA,7,NA,NA,NA
115399,2010,3,5,NA,11,15,NA,20,NA,NA,NA
430618,2012,5,48,61,28,NA,NA,NA,NA,NA,NA
434628,2015,122,841,989,177,635,NA,NA,NA,NA,NA
