yearID,playerID,HR,BB,HBP,SO,IPouts,FIP
2011,capuach01,27,53,5,168,558,4.04112903225806
2011,fiersmi01,0,3,0,2,6,5.525
2011,bumgama01,12,46,5,191,614,2.66832247557003
2011,greinza01,19,45,4,201,515,2.97839805825243
2011,liriafr01,14,75,7,112,403,4.54361042183623
2011,hughedu01,4,8,1,11,38,7.525
2011,judyjo01,4,4,4,10,42,7.025
2011,marticr01,8,19,3,58,233,3.72027896995708
2011,mcdonja03,24,78,7,142,513,4.67997076023392
2011,smithjo06,3,8,1,13,60,5.025
2011,demelsa01,4,13,2,15,77,5.63538961038961
2011,dillati01,3,4,2,27,86,3.1296511627907
2011,salech01,6,27,2,79,213,3.12359154929577
2011,roenijo01,1,7,1,12,50,3.805
2011,tallebr01,4,7,2,10,40,7.45
2011,pauleda01,6,22,5,44,222,3.98445945945946
2011,enrigba01,11,15,1,21,113,6.98075221238938
2011,santihe01,0,1,0,2,16,2.8375
2011,latosma01,16,62,1,185,583,3.16393653516295
2011,worleva01,10,46,3,119,395,3.32120253164557
2011,hawksbl01,6,17,0,43,159,3.83632075471698
2011,tateyyo01,8,11,2,43,132,4.32045454545455
2011,watsoto01,6,20,1,37,123,4.65914634146341
2011,purceda01,2,27,0,22,101,4.89628712871287
2011,masseni01,5,31,1,62,211,3.5510663507109
2011,herreda01,1,3,0,5,29,4.26637931034483
2011,masteju01,11,65,11,158,648,3.27962962962963
2011,cedenxa01,2,0,0,0,5,18.625
2011,peavyja01,10,24,3,95,335,3.21305970149254
2011,varvaan01,3,11,0,23,72,4.10833333333333
2011,delarjo01,4,22,2,52,177,3.36398305084746
2011,rossty01,1,13,0,24,108,3.13611111111111
2011,mileywa01,6,18,0,25,120,5.075
2011,burtoja01,1,3,0,3,14,6.45357142857143
2011,beatope01,5,27,4,39,201,4.21902985074627
2011,riverma01,3,8,2,60,184,2.19347826086957
2011,beavabl01,13,15,3,42,291,4.45798969072165
2011,vasques01,2,13,4,20,91,4.24478021978022
2011,ohmanwi01,8,17,4,54,160,4.13125
2011,sosahe01,7,23,3,38,160,4.76875
2011,beckch01,0,0,0,3,7,0.453571428571429
2011,axelrdy01,1,9,1,19,56,3.29285714285714
2011,hendrli01,3,6,0,16,70,4.09642857142857
2011,chapmar01,2,41,2,71,150,3.285
2011,hagadni01,0,6,1,11,33,2.93409090909091
2011,ventejo01,2,43,5,96,264,2.775
2011,ekstrmi01,0,0,0,1,3,1.025
2011,cruzju02,5,28,0,46,146,4.19623287671233
2011,lecursa01,10,21,4,73,233,3.78465665236051
2011,moralfr01,6,19,2,42,139,4.25521582733813
2011,lidgebr01,0,13,1,23,58,2.81810344827586
2011,albural01,0,29,2,67,130,2.07884615384615
2011,rhodear01,8,11,0,21,99,5.90378787878788
2011,gaudich01,1,8,0,10,25,5.065
2011,janseke01,3,26,2,96,161,1.73928571428571
2011,zambrca01,19,56,5,101,437,4.59021739130435
2011,haranaa01,20,58,3,124,512,4.167578125
2011,leecl02,18,42,6,238,698,2.60379656160458
2011,gomezje01,6,15,1,31,175,4.12214285714286
2011,wellsra01,23,47,2,82,406,5.10874384236453
2011,ramirho01,1,2,0,4,27,4.24722222222222
2011,hernali01,16,46,5,99,526,3.95465779467681
2011,chenbr01,18,50,7,97,465,4.38629032258065
2011,thompda02,0,5,0,0,9,8.025
2011,kontoge01,1,3,0,6,18,4.69166666666667
2011,delanro01,0,7,0,3,15,6.025
2011,marquje01,0,0,0,2,12,2.025
2011,stinsjo01,1,7,0,8,39,4.40961538461538
2011,kimbaco01,0,11,1,11,42,4.025
2011,minormi01,7,30,1,77,248,3.38790322580645
2011,rzepcma01,3,26,4,61,186,3.13790322580645
2011,kimbrcr01,3,32,1,127,231,1.51850649350649
2011,mccleky01,21,43,6,76,425,4.91676470588235
2011,diamosc01,3,17,0,19,117,4.35833333333333
2011,choatra01,3,13,2,31,74,3.91689189189189
2011,fulchje01,5,22,0,33,104,4.9
2011,rodrifr04,2,5,0,7,41,5.00060975609756
2011,estrama01,11,29,2,88,278,3.67248201438849
2011,furbuch01,16,30,6,67,256,5.1578125
2011,lyonbr01,4,5,0,6,40,7.15
2011,ramosce01,4,25,3,31,131,4.71965648854962
2011,laffeaa01,7,21,3,30,160,4.95625
2011,crottmi01,2,5,0,7,32,5.55625
2011,saitota01,2,9,1,23,80,3.4
2011,gordobr01,3,3,2,4,31,7.47661290322581
2011,rapadcl01,3,7,0,18,49,4.49438775510204
2011,strasst01,0,2,0,24,72,1.275
2011,cashnan01,1,4,0,8,32,3.86875
2011,rodriwa01,25,69,5,166,573,4.15065445026178
2011,alberma01,7,31,5,68,194,3.99922680412371
2011,takahhi01,7,25,0,52,204,3.93676470588235
2011,matusbr01,18,24,0,38,149,7.65587248322148
2011,waltepj01,1,3,0,4,15,5.825
2011,verasjo01,6,34,4,79,213,3.50387323943662
2011,torreal01,0,7,1,9,24,3.775
2011,farnsky01,5,12,3,51,173,3.16372832369942
2011,dempsry01,23,82,5,191,607,3.90473640856672
2011,hottoto01,0,3,1,2,12,5.025
2011,daleyma01,1,2,0,7,18,3.85833333333333
2011,rogeres01,14,47,6,63,249,5.61536144578313
2011,phillza01,1,2,0,8,24,3.4
2011,harderi01,17,31,2,91,248,4.69435483870968
2011,papeljo01,3,10,3,87,193,1.53277202072539
2011,berkeja01,10,21,1,41,141,5.45053191489362
2011,verlaju01,24,57,3,250,753,2.99312749003984
2011,wilsocj01,16,74,10,206,670,3.23992537313433
2011,hambuma01,0,3,0,6,24,2.65
2011,heilmaa01,8,11,1,33,106,5.11933962264151
2011,balesco01,7,14,1,34,107,4.93154205607477
2011,guerrma02,4,25,0,50,199,3.4320351758794
2011,billibr02,1,6,0,7,21,5.45357142857143
2011,parkeja02,0,1,0,1,17,3.20147058823529
2011,mortecl01,9,24,2,30,175,5.33928571428571
2011,kroenza01,1,1,0,3,12,5.525
2011,ohlenro01,9,15,6,27,116,6.28362068965517
2011,kuoho01,4,23,2,36,81,5.06203703703704
2011,harrima01,13,57,1,126,557,3.51512567324955
2011,pomerdr01,0,5,1,13,55,2.58863636363636
2011,buentja01,0,5,1,2,15,5.825
2011,affelje01,5,24,4,54,185,3.68986486486486
2011,ueharko01,11,9,0,85,195,3.025
2011,jacksed01,16,62,2,148,599,3.54586811352254
2011,mccutda01,7,33,4,47,254,4.3005905511811
2011,waldrky01,1,6,0,5,33,4.93409090909091
2011,hugheja02,1,4,0,10,33,3.47954545454545
2011,thayeda01,0,0,0,5,31,2.05725806451613
2011,stammcr01,0,4,0,12,31,1.86370967741935
2011,hendrma01,1,6,0,5,33,4.93409090909091
2011,lopezwi01,6,18,3,56,213,3.43345070422535
2011,melanma01,5,26,2,66,223,3.25369955156951
2011,colemlo01,9,26,3,64,179,4.29874301675978
2011,carpech01,16,55,6,191,712,3.06292134831461
2011,chatwty01,14,71,6,74,426,4.89119718309859
2011,jimenub01,17,78,9,180,565,3.67278761061947
2011,collmjo01,17,28,5,100,463,3.80253779697624
2011,valdeme01,2,1,0,6,13,6.94807692307692
2011,grabojo02,9,28,1,38,187,5.07847593582888
2011,brazoyh01,1,4,1,8,18,5.025
2011,beimejo01,6,9,1,17,76,5.94605263157895
2011,olsonga01,0,3,0,4,13,3.25576923076923
2011,hunteto02,12,15,4,45,254,4.47775590551181
2011,pavanca01,23,40,8,102,666,4.10157657657658
2011,perezju01,0,5,0,8,15,2.825
2011,farquda01,0,2,0,1,6,5.025
2011,wrighwe01,1,5,0,11,36,3.525
2011,steveje01,1,7,1,4,21,7.16785714285714
2011,volstch01,23,49,1,117,497,4.32278672032193
2011,herreke01,1,0,1,0,6,11.025
2011,peacobr01,0,6,0,4,36,3.85833333333333
2011,zitoba01,10,24,0,32,161,5.59642857142857
2011,durbich01,12,26,3,59,205,4.85426829268293
2011,villabr02,3,10,0,14,48,5.5875
2011,lerouch01,0,7,1,24,75,2.065
2011,rodrifr03,4,26,2,79,215,2.71802325581395
2011,whelake01,0,5,0,1,5,10.825
2011,tejedro01,2,3,0,2,22,7.25227272727273
2011,cookaa01,9,37,5,48,291,4.54046391752577
2011,woodke02,5,21,5,57,153,3.59362745098039
2011,guthrje01,26,66,9,130,624,4.48173076923077
2011,francfr01,7,18,0,53,152,3.79473684210526
2011,pennybr01,24,62,4,74,545,5.01766055045872
2011,downssc01,3,15,0,35,161,3.28586956521739
2011,resopch01,8,30,3,79,209,3.67093301435407
2011,leblawa01,7,28,1,51,239,3.97897489539749
2011,belowdu01,2,11,1,14,87,4.19741379310345
2011,kirkmmi01,5,12,3,21,82,5.51280487804878
2011,broxtjo01,2,9,0,10,38,5.63026315789474
2011,salasfe01,7,21,2,75,225,3.15833333333333
2011,dicksbr01,2,3,0,7,25,5.545
2011,galarar01,13,22,1,28,128,7.290625
2011,mazzavi01,4,15,1,10,85,5.84852941176471
2011,baezda01,5,13,3,18,108,5.16388888888889
2011,johnsal02,0,3,0,3,12,3.775
2011,lannajo01,15,76,7,106,554,4.28131768953069
2011,frasoja01,7,26,3,57,180,4.09166666666667
2011,staufti01,20,53,8,128,557,4.03218132854578
2011,arrieja01,21,59,4,93,358,5.33784916201117
2011,badenbu01,1,24,4,51,191,2.94646596858639
2011,owingmi01,8,23,2,44,189,4.46944444444444
2011,garcifr02,16,45,3,96,440,4.11590909090909
2011,russeja02,12,14,2,43,203,4.76884236453202
2011,rodnefe01,1,28,3,26,96,4.7125
2011,garcija01,1,25,2,45,155,3.10241935483871
2011,storedr01,8,20,2,74,226,3.31703539823009
2011,brothre01,4,20,0,59,122,2.87745901639344
2011,sabatcc01,17,61,7,230,712,2.87752808988764
2011,eovalna01,2,20,2,23,104,4.35192307692308
2011,osullse01,10,26,2,19,175,6.04214285714286
2011,brittza01,12,62,1,97,463,4.00340172786177
2011,scribev01,1,4,0,10,42,3.38214285714286
2011,slamaan01,0,2,0,3,7,3.025
2011,sanabal01,2,3,0,8,33,4.75227272727273
2011,doubrfe01,1,8,0,6,31,5.44435483870968
2011,malonma02,7,4,1,13,56,7.31071428571429
2011,wadeco01,5,8,0,30,119,3.75609243697479
2011,nolasri01,20,44,3,148,618,3.53470873786408
2011,oliveda02,3,11,1,44,153,2.77009803921569
2011,olivean01,3,8,2,5,29,9.12844827586207
2011,carpean01,3,7,0,16,44,4.93409090909091
2011,handbr01,10,35,1,38,180,5.725
2011,pattotr01,2,5,0,22,90,2.925
2011,mathisc01,0,3,2,5,15,4.025
2011,texeika01,0,3,0,0,19,4.44605263157895
2011,garlajo01,6,20,2,28,162,4.65462962962963
2011,sanched01,1,16,3,35,90,3.025
2011,blantjo01,5,9,1,35,124,3.62983870967742
2011,evelada01,1,6,2,16,89,3.1935393258427
2011,francje01,19,39,5,91,549,4.10150273224044
2011,willido03,6,37,2,57,227,4.0954845814978
2011,breslcr01,4,21,2,44,178,3.5811797752809
2011,russead01,2,20,3,13,98,5.13724489795918
2011,blackni01,19,54,4,76,445,4.83848314606742
2011,mcclemi01,1,3,1,10,41,3.39085365853659
2011,wolfra02,23,66,13,134,637,4.28716640502355
2011,jurrjja01,14,44,4,90,456,3.98552631578947
2011,magnutr01,3,5,0,11,44,5.20681818181818
2011,difelma01,1,2,0,3,9,7.35833333333333
2011,braybi01,3,17,2,44,145,3.19051724137931
2011,perezch01,5,26,3,39,179,4.26522346368715
2011,elyjo01,2,7,0,13,38,4.6828947368421
2011,linceti01,15,86,6,220,651,3.16785714285714
2011,samarje01,5,50,5,87,264,3.66136363636364
2011,fisheca01,3,11,1,17,72,4.73333333333333
2011,hansoto01,17,46,3,142,390,3.67115384615385
2011,peterbr01,0,1,0,0,3,6.025
2011,escaled01,3,7,0,14,77,4.27175324675325
2011,pendlla01,6,11,2,13,56,7.9
2011,carrejo01,1,4,0,14,47,2.83351063829787
2011,luekejo01,2,13,0,29,98,3.23928571428571
2011,thompri03,5,20,0,56,162,3.26574074074074
2011,saverjo01,0,0,0,2,8,1.525
2011,soriajo01,7,17,2,60,181,3.48908839779006
2011,lindbjo01,0,10,2,28,89,2.35084269662921
2011,germaju01,1,5,2,5,38,4.91973684210526
2011,harrelu01,0,8,1,15,54,2.85833333333333
2011,greense01,0,6,0,7,35,3.36785714285714
2011,raych01,2,12,0,22,98,3.57602040816327
2011,tobinma01,1,5,1,0,16,8.8375
2011,oswalro01,10,33,5,93,417,3.44226618705036
2011,sanchbr01,7,36,2,53,185,4.6304054054054
2011,braddza01,2,11,2,18,52,4.69807692307692
2011,weinhro01,0,0,0,1,5,1.825
2011,lindssh01,1,5,0,6,18,5.69166666666667
2011,nicasju01,8,18,1,58,215,3.65290697674419
2011,norribu01,24,70,5,176,558,4.01962365591398
2011,ledezwi01,1,7,0,6,18,6.69166666666667
2011,mitrese01,3,14,2,16,115,4.45978260869565
2011,mujiced01,7,14,2,63,228,3.19605263157895
2011,milleji02,0,4,0,5,21,3.31071428571429
2011,thompaa01,2,6,0,1,23,8.50326086956522
2011,hallaro01,10,35,4,220,701,2.19903708987161
2011,thomabr01,1,6,1,7,33,4.84318181818182
2011,cormila01,4,5,0,7,41,6.90304878048781
2011,kellydo01,0,0,0,0,1,3.025
2011,cookry01,0,8,0,7,23,4.32934782608696
2011,zagurmi01,1,3,0,4,10,7.225
2011,chaveje01,3,5,0,8,23,7.98152173913043
2011,bergebr02,16,32,3,61,303,4.91608910891089
2011,acostma01,6,15,2,46,141,3.81223404255319
2011,hamreer01,2,9,2,10,37,6.18716216216216
2011,kinnejo01,1,7,2,20,53,3.025
2011,rupejo01,5,6,2,7,43,8.25755813953488
2011,norbejo01,0,7,1,4,20,5.425
2011,greggke01,7,40,2,53,179,4.88533519553073
2011,bowdemi01,3,11,0,17,60,4.925
2011,talbomi01,10,28,3,36,191,5.3967277486911
2011,wilheto01,2,13,2,30,98,3.36173469387755
2011,gomesbr01,3,16,1,32,111,3.7277027027027
2011,hernafe02,19,67,7,222,701,3.13199001426534
2011,romerjc01,1,15,1,19,74,3.95743243243243
2011,stettmi01,2,1,1,7,21,5.59642857142857
2011,henslcl01,9,30,4,46,203,4.90184729064039
2011,cramebo01,1,1,0,6,25,3.505
2011,cokeph01,5,40,4,69,326,3.56794478527607
2011,leakemi01,23,38,8,118,503,4.22380715705765
2011,bradeda01,2,5,0,15,54,3.63611111111111
2011,frankry01,9,7,1,17,83,6.89246987951807
2011,marshse01,1,17,2,79,227,1.86200440528634
2012,mcallza01,19,38,1,110,376,4.24393617021277
2012,redmoto01,1,5,0,2,10,10.295
2012,hoovejj01,2,13,0,31,92,3.19282608695652
2012,carpeda01,5,16,2,31,97,4.85788659793814
2012,takahhi01,8,14,0,52,151,3.92943708609272
2012,moralfr01,11,30,6,76,229,4.39194323144105
2012,cuetojo01,15,49,12,170,651,3.27011520737327
2012,happja01,19,56,2,144,434,4.01435483870968
2012,klubeco01,9,18,4,54,189,4.28547619047619
2012,clippty01,7,29,2,84,218,3.31518348623853
2012,lopezro01,0,5,1,2,19,5.30552631578947
2012,delroen01,1,7,2,11,57,4.04236842105263
2012,wilsoju10,0,3,0,7,14,2.02357142857143
2012,putzjj01,4,11,2,65,163,2.37720858895706
2012,turneja01,9,16,0,36,165,4.78590909090909
2012,alvarhe01,29,54,3,79,562,5.17685053380783
2012,korecbo01,1,1,0,0,3,19.095
2012,defraju01,0,5,0,8,32,3.00125
2012,stroppe01,2,37,4,58,199,3.59248743718593
2012,garzama01,15,32,4,96,311,4.16573954983923
2012,johnsji04,3,15,3,41,206,3.25519417475728
2012,jenkich01,5,11,1,16,96,5.25125
2012,olivele01,0,1,0,1,5,3.695
2012,shawbr01,4,24,2,41,178,3.90398876404494
2012,layneto01,0,3,3,25,50,1.175
2012,mcdonda02,1,2,0,0,3,22.095
2012,geltzst01,0,3,0,1,6,6.595
2012,roberda08,5,19,1,81,182,2.48510989010989
2012,vogelry01,17,62,8,158,569,3.70132688927944
2012,cainma01,21,51,9,193,658,3.40047112462006
2012,spencjo01,1,5,0,10,31,3.8691935483871
2012,sherrge01,2,1,0,0,4,24.845
2012,thornma01,4,17,3,53,195,3.18730769230769
2012,cingrto01,1,2,0,9,15,3.295
2012,moscogu01,8,19,1,47,150,4.495
2012,fontwi01,0,4,0,1,6,8.095
2012,weilaky01,5,7,0,13,53,6.49122641509434
2012,martelu01,4,9,1,19,67,5.06514925373134
2012,avilalu01,1,10,1,33,108,2.53944444444444
2012,dysonsa01,0,2,0,1,2,9.095
2012,stewaza01,14,4,1,19,107,7.55294392523365
2012,carpech02,1,10,0,2,18,9.595
2012,horstje01,1,14,1,40,94,2.39287234042553
2012,richmsc01,1,0,0,2,9,6.095
2012,richacl01,31,42,6,107,656,4.61786585365854
2012,quallch01,7,14,0,27,157,4.60455414012739
2012,laffeaa01,17,37,5,48,302,5.58837748344371
2012,peraljo01,9,17,1,84,201,3.13977611940299
2012,sanchjo01,11,53,5,45,194,6.60530927835052
2012,fickch01,4,18,2,17,74,6.25716216216216
2012,slatedo01,1,8,0,6,39,5.01807692307692
2012,bedarer01,14,56,3,118,377,4.07377984084881
2012,smithwi04,12,33,1,59,269,4.65633828996283
2012,moylape01,1,2,0,2,15,6.095
2012,rapadcl01,2,17,1,38,115,3.19934782608696
2012,ondrulo01,8,31,3,39,164,5.43646341463415
2012,ohmanwi01,6,5,6,13,80,6.2825
2012,parkebl01,3,5,0,6,18,10.095
2012,priceda01,16,59,5,205,633,3.04760663507109
2012,motagu01,3,8,2,24,62,4.11112903225806
2012,castile01,2,12,3,13,48,5.9075
2012,loeka01,9,20,3,55,205,4.20719512195122
2012,boggsmi01,5,21,4,58,220,3.42227272727273
2012,benoijo01,14,22,1,84,213,4.26401408450704
2012,teafoev01,11,21,2,35,184,5.41021739130435
2012,colonba01,17,23,1,91,457,3.82366520787746
2012,heathde01,1,1,0,1,6,10.095
2012,fistedo01,15,37,7,137,485,3.42283505154639
2012,ayalalu01,7,14,4,51,225,3.66833333333333
2012,lidgebr01,1,11,0,10,28,5.88071428571429
2012,straida01,11,16,2,32,118,6.47635593220339
2012,rossro01,3,23,2,47,195,3.40269230769231
2012,brittza01,6,32,2,53,181,4.32151933701657
2012,durbich01,9,28,0,49,183,4.78352459016393
2012,peavyja01,27,49,10,194,657,3.73426940639269
2012,devrico01,16,18,4,58,263,4.89728136882129
2012,scahiro01,0,3,0,4,26,3.21038461538462
2012,fuentbr01,6,15,1,24,90,5.695
2012,parkeja02,11,63,3,140,544,3.43139705882353
2012,romerri01,21,105,10,124,543,5.13919889502762
2012,mitchdj01,1,3,0,2,14,6.95214285714286
2012,putkolu01,0,8,0,10,48,3.345
2012,rogerma01,5,14,1,41,117,3.81294871794872
2012,volstch01,16,43,3,61,334,5.10697604790419
2012,rodrihe03,4,22,1,31,88,5.10636363636364
2012,millean01,3,20,2,51,121,3.16938016528926
2012,scherma01,23,60,5,231,563,3.26551509769094
2012,vinceni01,2,7,1,28,79,2.86715189873418
2012,chapmar01,4,23,4,122,215,1.54616279069767
2012,gorzeto01,7,30,2,62,216,3.97
2012,barnesc01,1,7,3,16,57,3.67394736842105
2012,gallayo01,26,81,0,204,612,3.94303921568627
2012,runzlda01,0,3,1,5,11,3.64045454545455
2012,strasst01,15,48,4,197,478,2.82512552301255
2012,marinjh01,0,2,0,1,8,4.595
2012,alberma01,9,22,2,44,181,4.76903314917127
2012,fienca01,3,9,1,32,105,3.23785714285714
2012,cassebo01,2,6,1,2,15,11.695
2012,valdera02,3,5,0,35,93,2.57887096774194
2012,delabst01,12,26,5,92,198,4.07984848484849
2012,odayda01,6,14,3,69,201,2.96067164179104
2012,pauleda01,2,5,2,6,50,5.195
2012,wilsobr01,0,2,0,2,6,4.095
2012,torreca01,2,26,4,42,159,3.69877358490566
2012,valvejo01,3,27,4,48,207,3.61673913043478
2012,myersbr01,8,15,3,41,196,4.25826530612245
2012,zieglbr01,2,21,1,42,206,3.21150485436893
2012,guerrja01,1,23,1,37,135,3.33944444444444
2012,westbja01,12,52,8,106,524,3.80492366412214
2012,grillja01,7,22,2,90,176,2.80522727272727
2012,saundjo01,21,39,2,112,524,4.07973282442748
2012,papeljo01,8,18,4,92,210,2.895
2012,mainesc01,3,15,5,32,80,4.4075
2012,luetglu01,3,24,1,38,122,4.0294262295082
2012,seddoch01,2,13,0,18,103,3.93966019417476
2012,guerrma02,3,7,1,9,42,6.30928571428571
2012,villaca01,23,46,3,122,376,4.70670212765957
2012,gregelu01,7,21,3,72,215,3.36011627906977
2012,iwakuhi01,17,43,3,101,376,4.34765957446809
2012,rossty01,7,37,5,46,220,4.79954545454545
2012,ohlenro01,7,24,1,39,146,4.90321917808219
2012,soriara01,6,24,1,69,203,3.31667487684729
2012,burnese01,4,12,3,57,170,2.795
2012,schepta01,6,9,2,30,97,4.67231958762887
2012,francfr01,5,21,0,47,127,3.89814960629921
2012,archech01,3,13,1,36,88,3.40181818181818
2012,sheetbe01,6,13,1,35,148,4.10851351351351
2012,fiersmi01,12,36,2,135,383,3.095
2012,carsoro01,2,4,2,5,40,5.645
2012,dedunsa01,10,53,5,57,237,5.50006329113924
2012,marcush01,16,41,4,109,372,4.10306451612903
2012,kenneia01,28,55,14,187,625,4.0406
2012,machije01,2,1,0,4,20,6.245
2012,valdelu01,5,19,1,29,121,4.75615702479339
2012,marticr01,6,19,0,65,221,3.16287330316742
2012,cordefr01,9,18,2,31,118,6.01872881355932
2012,loupaa01,0,2,0,21,92,1.92108695652174
2012,brunebr01,0,2,0,2,3,5.095
2012,lannajo01,0,14,4,17,98,3.70724489795918
2012,humbeph01,23,44,4,85,306,5.77147058823529
2012,dolisra01,5,23,3,24,114,5.595
2012,maholpa01,20,53,11,140,567,4.00505291005291
2012,marmoca01,4,45,2,72,166,3.9805421686747
2012,wangch01,5,15,3,15,97,5.84757731958763
2012,bastaan01,7,26,2,81,156,3.345
2012,worleva01,12,47,6,107,399,3.8543984962406
2012,geedi01,12,29,6,97,329,3.70594224924012
2012,schwich01,4,3,0,1,26,9.90269230769231
2012,karstje01,8,15,1,66,272,3.31558823529412
2012,verlaju01,19,60,5,239,715,2.94395104895105
2012,belisma01,5,18,3,69,240,2.97
2012,colonro01,0,3,0,3,24,3.47
2012,vanderi01,0,1,1,3,8,3.095
2012,detwiro01,15,52,5,105,493,4.04429006085193
2012,chenwe02,29,57,5,154,578,4.41852941176471
2012,belisro01,3,29,4,69,213,3.095
2012,kellesh01,5,15,0,45,133,3.54612781954887
2012,weaveje02,20,45,4,142,566,3.74694346289753
2012,gonzagi01,9,76,5,207,598,2.82409698996656
2012,crainje01,5,23,1,60,144,3.44916666666667
2012,campsh01,7,21,0,54,233,3.68727467811159
2012,diamosc01,17,31,4,90,519,3.93893063583815
2012,kurodhi01,25,51,8,167,659,3.85979514415782
2012,wilkad01,4,3,0,7,33,7.36772727272727
2012,chulkvi01,0,4,0,10,27,2.20611111111111
2012,pestavi01,7,24,4,76,210,3.42357142857143
2012,thatcjo01,2,14,3,39,95,3.06342105263158
2012,vealdo01,0,4,0,19,39,1.095
2012,brachbr01,11,33,2,75,200,4.565
2012,greinza01,18,54,2,200,637,3.1044191522763
2012,kendrky01,20,49,7,116,478,4.32512552301255
2012,salasfe01,5,27,1,60,176,3.58931818181818
2012,ventejo01,6,28,5,69,176,3.75977272727273
2012,chapmja02,0,10,0,12,36,3.595
2012,rodriwa01,21,56,3,139,617,3.93130470016207
2012,willije02,17,35,5,98,413,4.14826876513317
2012,brummty01,0,0,0,2,2,-2.905
2012,millesh01,0,4,1,16,41,1.85109756097561
2012,lockeje01,6,11,1,34,103,4.43480582524272
2012,jurrjja01,8,18,1,19,145,5.6398275862069
2012,grimmju01,1,3,0,13,42,2.80928571428571
2012,rosentr01,2,7,1,25,68,3.095
2012,enrigba01,1,1,0,0,11,7.45863636363636
2012,kershcl01,16,63,5,229,683,2.89295021961933
2012,haranaa01,14,85,4,131,539,4.13581632653061
2012,cletoma01,4,2,1,15,27,6.53944444444445
2012,perezol01,1,10,0,24,89,2.9264606741573
2012,lincobr01,14,24,1,88,264,4.01545454545455
2012,danksjo01,7,23,1,30,161,5.01425465838509
2012,harenda01,28,38,3,142,530,4.24405660377359
2012,noesihe01,21,39,2,68,320,5.5325
2012,wilsocj01,19,91,6,173,607,4.04392915980231
2012,eppleco01,3,17,0,32,138,3.66021739130435
2012,feldmsc01,14,32,1,96,371,3.81467654986523
2012,stulter01,7,27,2,55,297,3.78186868686869
2012,buehrma01,26,40,4,125,607,4.18231466227348
2012,perkigl01,8,16,3,78,211,3.16609004739337
2012,lerouch01,1,2,1,12,34,2.91852941176471
2012,balfogr01,4,28,1,72,224,3.02803571428571
2012,reedad01,6,18,2,54,165,3.64045454545455
2012,buenofr01,0,2,1,7,52,2.80653846153846
2012,lindsma01,2,14,5,40,141,3.15882978723404
2012,carradj01,2,0,1,3,11,9.36772727272727
2012,manshje01,4,7,1,12,65,5.495
2012,wolfra02,23,52,7,104,473,4.79478858350951
2012,suppaje01,4,13,0,7,92,5.60586956521739
2012,cappsma01,5,4,0,18,88,4.49272727272727
2012,neshepa01,3,6,1,16,59,4.51872881355932
2012,capuach01,25,54,2,162,595,3.94710084033613
2012,leblawa01,7,19,1,43,206,4.04160194174757
2012,colemca01,5,12,0,16,73,5.93061643835616
2012,porceri01,16,44,6,107,529,3.91163516068053
2012,oteroda01,0,2,2,8,37,2.77067567567568
2012,cruzju02,3,19,3,33,107,4.18845794392523
2012,walljo02,1,1,1,4,17,5.03617647058824
2012,hugheph01,35,46,6,165,574,4.56364111498258
2012,cashnan01,5,19,1,52,139,3.54823741007194
2012,fifest01,2,12,2,20,80,4.145
2012,woodke02,1,11,0,6,26,7.01807692307692
2012,salech01,19,51,6,192,576,3.27208333333333
2012,garcich02,2,2,2,15,38,3.72657894736842
2012,volqued01,14,105,9,174,548,4.05850364963504
2012,badenbu01,6,12,1,42,187,3.62441176470588
2012,padilvi01,7,15,3,51,150,3.955
2012,smylydr01,12,33,2,94,298,3.82989932885906
2012,santajo01,17,39,0,111,351,4.08645299145299
2012,burneal01,4,26,3,36,215,4.02988372093023
2012,maronni01,0,3,0,7,18,2.26166666666667
2012,tayloan01,0,4,0,0,7,8.23785714285714
2012,odorija01,1,4,0,4,22,5.41318181818182
2012,socolmi01,3,9,0,12,49,5.66642857142857
2012,watsoto01,5,23,1,53,160,3.67625
2012,maiermi01,0,0,0,0,3,3.095
2012,batismi01,6,33,1,36,158,5.14563291139241
2012,mchugco01,5,8,2,17,64,5.954375
2012,bowdemi01,5,17,1,32,119,4.48155462184874
2012,hellije01,25,59,4,124,531,4.59782485875706
2012,wrighja01,2,30,4,54,203,3.39056650246305
2012,leagubr01,1,33,1,54,216,3.19222222222222
2012,contrjo01,1,3,1,15,41,2.72914634146341
2012,burtoja01,5,16,5,55,186,3.38532258064516
2012,lylesjo01,20,42,5,99,424,4.53132075471698
2012,beatope01,1,5,1,12,36,3.67833333333333
2012,lopezja02,1,14,0,28,108,3.06722222222222
2012,riverma01,0,2,0,8,25,1.895
2012,vasques01,2,19,1,14,95,4.92657894736842
2012,edlefst01,1,6,0,9,46,3.94282608695652
2012,moseldu01,1,2,0,4,15,5.295
2012,paterjo01,2,3,0,0,8,16.22
2012,blantjo01,29,34,3,166,573,3.91175392670157
2012,buterdr01,0,1,0,1,3,4.095
2012,albaljo01,1,0,1,2,9,7.095
2012,familje01,0,9,0,10,37,3.66256756756757
2012,duensbr01,10,27,2,69,327,3.81977064220183
2012,stammcr01,7,36,2,87,265,3.44594339622642
2012,youngch03,16,36,2,80,345,4.50369565217391
2012,schleda01,3,5,0,6,21,9.095
2012,lecursa01,3,23,1,61,172,2.90313953488372
2012,macdomi01,0,6,0,4,17,4.85970588235294
2012,waltepj01,12,22,3,42,185,5.47878378378378
2012,collmjo01,13,22,0,80,271,3.92525830258303
