"mlbam_id","yearID","HR","BB","HBP","SO","IPouts","FIP","Change","Fourseam","Slider","Curve","Sinker","Split","Cutter","Knuckler","Slow.Curve","Screwball","Fourseam.bway","Change.bway","Slider.bway","Sinker.bway","Curve.bway","Split.bway","Cutter.bway","Knuckler.bway","Slow.Curve.bway","Screwball.bway","Fourseam.vloc","Change.vloc","Slider.vloc","Sinker.vloc","Curve.vloc","Split.vloc","Cutter.vloc","Knuckler.vloc","Slow.Curve.vloc","Screwball.vloc","Fourseam.hloc","Change.hloc","Slider.hloc","Sinker.hloc","Curve.hloc","Split.hloc","Cutter.hloc","Knuckler.hloc","Slow.Curve.hloc","Screwball.hloc","Fourseam.pfx_z","Change.pfx_z","Slider.pfx_z","Sinker.pfx_z","Curve.pfx_z","Split.pfx_z","Cutter.pfx_z","Knuckler.pfx_z","Slow.Curve.pfx_z","Screwball.pfx_z","Fourseam.pfx_x","Change.pfx_x","Slider.pfx_x","Sinker.pfx_x","Curve.pfx_x","Split.pfx_x","Cutter.pfx_x","Knuckler.pfx_x","Slow.Curve.pfx_x","Screwball.pfx_x","Fourseam.maxmph","Change.maxmph","Slider.maxmph","Sinker.maxmph","Curve.maxmph","Split.maxmph","Cutter.maxmph","Knuckler.maxmph","Slow.Curve.maxmph","Screwball.maxmph","Fourseam.mph","Change.mph","Slider.mph","Sinker.mph","Curve.mph","Split.mph","Cutter.mph","Knuckler.mph","Slow.Curve.mph","Screwball.mph"
455091,2012,1,2,0,9,47,3.15882978723404,6,153,93,0,1,0,0,0,0,0,7.19,0,3.23,0,0,0,0,0,0,0,-0.21,-1.64,-0.37,1.25,0,0,0,0,0,0,0.12,0.98,0.35,1.58,0,0,0,0,0,0,8.72,5.12,-0.09,5.76,0,0,0,0,0,0,-4.51,-8.06,3.52,-8.29,0,0,0,0,0,0,95.47,87.75,86.46,91.67,0,0,0,0,0,0,93.12,86.56,83.89,91.67,0,0,0,0,0,0
455119,2014,2,4,0,14,47,3.77029787234043,0,113,45,0,61,0,54,0,0,0,6.19,0,4.44,8.2,0,0,9.26,0,0,0,-0.1,0,-0.98,-0.4,0,0,-0.55,0,0,0,0.28,0,0.47,-0.23,0,0,0.22,0,0,0,7.31,0,-1.47,5.8,0,0,4.55,0,0,0,-3.12,0,1.59,-7.47,0,0,1.23,0,0,0,98.27,0,84.61,96.76,0,0,93.36,0,0,0,95.33,0,83.06,94.47,0,0,90.95,0,0,0
455119,2015,2,6,1,18,62,3.66625806451613,0,223,58,0,14,0,93,0,0,0,4.04,0,1.72,0,0,0,5.38,0,0,0,-0.15,0,-1.44,-0.71,0,0,-0.67,0,0,0,0.42,0,0.24,-0.75,0,0,0.32,0,0,0,8.16,0,-2.65,7.34,0,0,4.1,0,0,0,-2.16,0,3.65,-7.29,0,0,2.77,0,0,0,97.99,0,86.61,95.56,0,0,92.18,0,0,0,94.9,0,83.18,93.8,0,0,89.55,0,0,0
455374,2010,1,9,2,26,56,2.75757142857143,11,220,127,0,0,0,0,0,0,0,8.64,0,3.15,0,0,0,0,0,0,0,0.05,-0.28,-0.58,0,0,0,0,0,0,0,0.13,0.51,0.15,0,0,0,0,0,0,0,11.77,8.36,1.19,0,0,0,0,0,0,0,5.46,5.88,-2.6,0,0,0,0,0,0,0,96.9,87.81,87.7,0,0,0,0,0,0,0,94.16,86.59,83.55,0,0,0,0,0,0,0
455374,2011,6,26,0,70,174,3.30086206896552,25,591,345,0,0,0,0,0,0,0,8.63,4,4.35,0,0,0,0,0,0,0,-0.13,-0.66,-0.83,0,0,0,0,0,0,0,0,0.24,0.15,0,0,0,0,0,0,0,11.87,7.94,3.74,0,0,0,0,0,0,0,6.04,5.52,-1.63,0,0,0,0,0,0,0,96.01,89.71,89.83,0,0,0,0,0,0,0,93.49,86.53,84.37,0,0,0,0,0,0,0
455374,2012,7,26,2,81,156,3.345,8,601,345,0,0,0,0,0,0,0,4.49,0,5.8,0,0,0,0,0,0,0,0.16,-0.35,-1.03,0,0,0,0,0,0,0,0.14,0.49,0.22,0,0,0,0,0,0,0,12.67,8.89,4.26,0,0,0,0,0,0,0,4.5,5.32,-2.18,0,0,0,0,0,0,0,95.23,87.61,87.87,0,0,0,0,0,0,0,92.49,86.22,84.36,0,0,0,0,0,0,0
455374,2013,2,21,1,47,128,3.001125,24,428,270,0,0,0,0,0,0,0,6.07,4.17,4.07,0,0,0,0,0,0,0,-0.17,-1.11,-1,0,0,0,0,0,0,0,0.23,0.26,0.17,0,0,0,0,0,0,0,12.37,10.21,3.65,0,0,0,0,0,0,0,5.91,6.21,-1.03,0,0,0,0,0,0,0,94.84,89.64,87.53,0,0,0,0,0,0,0,92.6,87.13,84.68,0,0,0,0,0,0,0
455374,2014,4,34,2,81,192,3.10075,18,720,399,0,0,0,0,0,0,0,5.42,5.56,4.01,0,0,0,0,0,0,0,-0.23,-1.14,-1.18,0,0,0,0,0,0,0,0.25,0.27,0.22,0,0,0,0,0,0,0,12.88,9.25,3.97,0,0,0,0,0,0,0,5.23,5.6,-0.67,0,0,0,0,0,0,0,95.34,87.39,87.96,0,0,0,0,0,0,0,92.4,85.85,83.9,0,0,0,0,0,0,0
455374,2015,4,26,3,64,172,3.32586046511628,51,790,212,0,0,0,0,0,0,0,5.57,3.92,4.25,0,0,0,0,0,0,0,-0.03,-0.81,-1.47,0,0,0,0,0,0,0,0.37,0.36,-0.12,0,0,0,0,0,0,0,11.93,7.71,4.03,0,0,0,0,0,0,0,5.9,7.93,-0.43,0,0,0,0,0,0,0,96.57,89.18,89.1,0,0,0,0,0,0,0,93.45,86.33,84.69,0,0,0,0,0,0,0
455949,2010,0,2,0,1,5,5.479,2,28,6,1,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0.28,0.57,-1,0,-1.67,0,0,0,0,0,0.22,0.64,0.46,0,0.13,0,0,0,0,0,10.17,4.18,1.01,0,-2.44,0,0,0,0,0,-2.69,-3.93,5.11,0,2.3,0,0,0,0,0,99.63,87.63,84.85,0,80.47,0,0,0,0,0,95.64,86.04,81.97,0,80.47,0,0,0,0,0
455949,2011,0,3,2,5,15,4.025,12,78,12,10,0,0,0,0,0,0,7.69,0,8.33,0,10,0,0,0,0,0,0.21,0.03,-0.24,0,0.85,0,0,0,0,0,0.32,0.27,0.24,0,-0.21,0,0,0,0,0,10.52,4.04,2.06,0,-2.79,0,0,0,0,0,-1.3,-3.79,3.33,0,5.23,0,0,0,0,0,99.73,87.38,84.29,0,79.19,0,0,0,0,0,94.36,84.37,82.52,0,78.2,0,0,0,0,0
456027,2010,12,44,6,79,325,4.44515384615385,155,554,502,0,626,0,0,0,0,0,6.5,7.74,4.78,5.59,0,0,0,0,0,0,0.26,-0.43,-0.64,0.04,0,0,0,0,0,0,0.22,0.38,0.33,0.19,0,0,0,0,0,0,10.34,7.25,0.79,7.85,0,0,0,0,0,0,-6.65,-9.64,0.71,-8.32,0,0,0,0,0,0,95.62,87.24,84.71,95.71,0,0,0,0,0,0,92.2,82.31,81.06,91.93,0,0,0,0,0,0
456027,2011,9,15,6,27,116,6.28362068965517,55,257,167,2,267,0,0,0,0,0,6.61,3.64,1.8,5.99,0,0,0,0,0,0,0.24,-0.8,-0.95,-0.03,-2.1,0,0,0,0,0,0.14,0.3,0.34,-0.03,-1.49,0,0,0,0,0,9.13,6.41,-0.11,5.73,-6.2,0,0,0,0,0,-6.92,-10.11,1.27,-9.13,4.12,0,0,0,0,0,96.19,86.89,84.8,95.56,73.84,0,0,0,0,0,92.3,83,81.5,91.51,73.66,0,0,0,0,0
456027,2012,7,24,1,39,146,4.90321917808219,126,189,268,0,299,0,21,0,0,0,4.76,8.73,4.48,4.35,0,0,4.76,0,0,0,-0.04,-0.67,-0.74,-0.44,0,0,-0.41,0,0,0,0.3,0.5,0.26,0.49,0,0,-0.07,0,0,0,8.97,6.09,-0.52,6.16,0,0,4.45,0,0,0,-6.75,-9.7,1.78,-8.92,0,0,-0.98,0,0,0,95.59,88.25,85.43,95.59,0,0,89.73,0,0,0,92.28,84.32,81.92,91.66,0,0,85.96,0,0,0
456027,2013,8,14,1,45,181,4.02590055248619,124,642,203,0,2,0,0,0,0,0,7.17,5.65,3.94,0,0,0,0,0,0,0,0.31,-0.33,-0.53,-0.65,0,0,0,0,0,0,0.16,0.48,0.33,-0.5,0,0,0,0,0,0,8.69,5.36,-0.54,4.46,0,0,0,0,0,0,-7.33,-9.13,1.48,-11.2,0,0,0,0,0,0,97.68,86.43,86.41,92.36,0,0,0,0,0,0,93.17,83.22,81.96,90.13,0,0,0,0,0,0
456027,2015,4,7,0,19,58,4.94434482758621,21,251,157,0,0,0,0,0,0,0,6.37,0,4.46,0,0,0,0,0,0,0,0.12,-0.69,-0.99,0,0,0,0,0,0,0,0.18,0.3,0.37,0,0,0,0,0,0,0,10.61,8.71,-0.72,0,0,0,0,0,0,0,-5.63,-7.97,2.14,0,0,0,0,0,0,0,97.29,89.67,85.39,0,0,0,0,0,0,0,95.09,87.38,83,0,0,0,0,0,0,0
456034,2010,15,79,5,188,626,3.41925559105431,169,1940,175,565,720,0,0,0,0,0,6.6,4.73,4.57,4.31,8.67,0,0,0,0,0,0.1,-0.31,-0.38,-0.15,-0.46,0,0,0,0,0,0.31,0.56,0.36,0.6,-0.05,0,0,0,0,0,9.25,7.67,2.59,7.58,-6.4,0,0,0,0,0,6.12,9.02,0.13,10.11,-5.02,0,0,0,0,0,101.08,90.72,91.62,99.47,82.92,0,0,0,0,0,96.28,84.91,87.2,93.79,78.53,0,0,0,0,0
456034,2011,22,63,9,218,673,3.31920505200594,413,774,0,340,1884,0,365,0,0,0,6.07,4.84,0,4.67,7.06,0,6.58,0,0,0,0.1,-0.46,0,-0.06,-0.57,0,-0.39,0,0,0,0.29,0.42,0,0.18,0.08,0,0.57,0,0,0,9.32,6.2,0,7.6,-4.95,0,4.58,0,0,0,7.08,9.58,0,10.31,-4.63,0,1.27,0,0,0,99.35,88.62,0,99.36,83.66,0,94.17,0,0,0,95.95,83.89,0,95.56,79.1,0,90.05,0,0,0
456034,2012,16,59,5,205,633,3.04760663507109,386,401,0,354,1551,0,510,0,0,0,4.74,4.15,0,4.96,2.54,0,6.67,0,0,0,0.02,-0.64,0,-0.16,-1.02,0,-0.25,0,0,0,0.12,0.44,0,0.08,0.13,0,0.57,0,0,0,9.17,6.55,0,7.17,-5.38,0,4.47,0,0,0,7.73,9.56,0,10.68,-3.72,0,1.14,0,0,0,99.31,88.92,0,100.19,83.28,0,97.05,0,0,0,96.51,84.95,0,96.19,79.58,0,89.89,0,0,0
456034,2013,16,27,3,151,560,3.02657142857143,469,422,0,309,1107,0,501,0,0,0,6.4,6.18,0,7.32,4.53,0,5.79,0,0,0,0.16,-0.35,0,0,-0.95,0,-0.1,0,0,0,0.36,0.49,0,0.1,0.17,0,0.61,0,0,0,8.21,4.84,0,6.4,-3.09,0,4.36,0,0,0,7.62,10.03,0,10.82,-2.51,0,1.3,0,0,0,97.38,87.99,0,97.3,84.06,0,94.93,0,0,0,94.53,84.73,0,94.49,80.34,0,89.15,0,0,0
456034,2014,25,38,5,271,745,2.77763758389262,761,661,0,329,1531,0,556,0,0,0,7.26,3.81,0,6.34,6.38,0,5.58,0,0,0,0.15,-0.41,0,0.11,-0.63,0,-0.26,0,0,0,0.39,0.44,0,0.27,0,0,0.52,0,0,0,9.69,4.81,0,7.75,-1.59,0,3.74,0,0,0,7.77,10.22,0,10.21,-2.85,0,0.67,0,0,0,97.89,88.45,0,98.06,85.55,0,92.66,0,0,0,94.21,85.77,0,94.18,80.36,0,87.85,0,0,0
456034,2015,17,47,3,225,661,2.77545234493192,819,1060,0,297,840,0,602,0,0,0,8.21,4.76,0,7.5,3.03,0,5.98,0,0,0,0.07,-0.62,0,0.11,-0.6,0,-0.27,0,0,0,0.26,0.48,0,0.1,0.2,0,0.21,0,0,0,9.91,5.55,0,8.42,-1.22,0,5.14,0,0,0,7.24,10.73,0,9.57,-5.35,0,1.22,0,0,0,98.39,89.6,0,97.77,84.37,0,94.62,0,0,0,94.93,85.84,0,94.77,80.08,0,90.09,0,0,0
456043,2010,21,96,9,205,580,3.99968965517241,0,2322,0,683,29,568,0,0,0,0,6.93,0,0,3.45,4.39,5.11,0,0,0,0,0.22,0,0,-0.29,-0.94,-0.7,0,0,0,0,0.13,0,0,-0.28,0.12,0.04,0,0,0,0,9.87,0,0,6.31,-3.82,4.8,0,0,0,0,6.88,0,0,10.19,-2.64,7.2,0,0,0,0,95.91,0,0,94.43,85.39,87.83,0,0,0,0,91.35,0,0,91.22,81.27,81.85,0,0,0,0
456043,2011,9,66,6,102,304,4.29802631578947,0,1086,0,329,46,366,0,0,0,0,4.97,0,0,2.17,3.95,5.46,0,0,0,0,0.1,0,0,-0.67,-0.99,-0.93,0,0,0,0,0.21,0,0,0.07,-0.02,0.14,0,0,0,0,9.69,0,0,7.47,-4.39,3.57,0,0,0,0,5.89,0,0,8.45,-2.83,7.26,0,0,0,0,94.51,0,0,93.73,85.66,88.02,0,0,0,0,90.55,0,0,90.37,81.61,83.43,0,0,0,0
456043,2012,11,53,5,45,194,6.60530927835052,0,914,0,227,20,313,0,0,0,0,6.56,0,0,5,7.05,5.11,0,0,0,0,0.15,0,0,-0.62,-0.43,-0.47,0,0,0,0,0.13,0,0,0.07,-0.07,0.02,0,0,0,0,9.25,0,0,3.47,-4.33,3.57,0,0,0,0,7.21,0,0,9.06,-3.4,7.77,0,0,0,0,94.64,0,0,89.41,85.45,87.54,0,0,0,0,89.5,0,0,86.75,80.81,83.3,0,0,0,0
456043,2013,7,8,2,15,41,9.70653658536585,0,208,0,67,24,54,0,0,0,0,6.73,0,0,0,1.49,3.7,0,0,0,0,-0.19,0,0,-0.6,-0.74,-0.32,0,0,0,0,0.07,0,0,-0.08,0.09,0.26,0,0,0,0,11.04,0,0,10.75,-4.35,5.65,0,0,0,0,6.74,0,0,9.46,-4.73,7.48,0,0,0,0,93.9,0,0,93.45,84.48,89.24,0,0,0,0,90.97,0,0,91.17,81.55,84.4,0,0,0,0
456045,2011,0,0,0,2,8,1.525,0,17,12,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0.14,0,-1.05,0,0,0,0,0,0,0,-0.17,0,0.49,0,0,0,0,0,0,0,9.28,0,-1.76,0,0,0,0,0,0,0,1.61,0,-1.39,0,0,0,0,0,0,0,92.57,0,84.62,0,0,0,0,0,0,0,91.81,0,82.17,0,0,0,0,0,0,0
456045,2012,4,8,1,16,75,4.975,9,250,141,0,0,0,0,0,0,0,6,0,2.13,0,0,0,0,0,0,0,0.04,0.03,-0.63,0,0,0,0,0,0,0,0.08,1.01,0.21,0,0,0,0,0,0,0,8.19,8.55,-0.27,0,0,0,0,0,0,0,1.95,8.28,-2.38,0,0,0,0,0,0,0,94.77,83.24,89.86,0,0,0,0,0,0,0,91.76,81.25,84.53,0,0,0,0,0,0,0
456045,2013,1,11,0,14,60,3.948,33,227,84,0,5,0,0,0,0,0,8.81,0,2.38,0,0,0,0,0,0,0,-0.35,-0.84,-1.03,-1.5,0,0,0,0,0,0,-0.08,0.56,0.14,0.04,0,0,0,0,0,0,6.84,5.45,-2.22,6.56,0,0,0,0,0,0,1.39,9.26,-3.11,6.99,0,0,0,0,0,0,94.19,87.72,85.93,92.14,0,0,0,0,0,0,91.32,83.93,83.46,91.12,0,0,0,0,0,0
456045,2014,0,1,0,0,12,3.882,10,82,13,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0.07,-1.31,-1.49,0,0,0,0,0,0,0,-0.17,0.28,0.1,0,0,0,0,0,0,0,6.9,7.28,-1.93,0,0,0,0,0,0,0,-0.18,8.53,-3.53,0,0,0,0,0,0,0,94.19,85.34,85.03,0,0,0,0,0,0,0,91.96,82.52,83.65,0,0,0,0,0,0,0
456051,2011,6,22,2,45,169,4.09008875739645,81,443,200,128,79,0,0,0,0,0,9.48,2.47,7,5.06,2.34,0,0,0,0,0,0.01,-0.78,-0.56,-0.14,-0.6,0,0,0,0,0,0.43,0.79,0.52,0.42,0.47,0,0,0,0,0,8.36,6.17,4.07,5.72,-3.26,0,0,0,0,0,-7.07,-8.5,-0.06,-9.23,2.61,0,0,0,0,0,96.64,90.04,90.94,95.61,82.23,0,0,0,0,0,94.16,85.64,86.59,93.51,79.72,0,0,0,0,0
456051,2012,21,39,2,68,320,5.5325,268,964,324,112,124,0,0,0,0,0,6.95,1.49,5.25,3.23,2.68,0,0,0,0,0,0.09,-0.89,-0.65,-0.23,-0.77,0,0,0,0,0,0.31,0.73,0.66,0.58,0.69,0,0,0,0,0,8.33,5.58,3.2,5.73,-3.43,0,0,0,0,0,-7.69,-9.06,0.04,-9.72,2.65,0,0,0,0,0,97.48,90.36,88.81,96.53,82.22,0,0,0,0,0,93.3,86.16,85.32,92.99,78.73,0,0,0,0,0
456051,2013,3,12,1,21,82,4.36507317073171,84,313,114,43,68,0,0,0,0,0,6.07,3.57,8.77,0,9.3,0,0,0,0,0,0.11,-1.09,-0.67,-0.16,-0.75,0,0,0,0,0,0.27,0.51,0.62,0.63,0.09,0,0,0,0,0,8.88,5.07,4.09,6.13,-2.69,0,0,0,0,0,-7.33,-10.27,-1.23,-10.35,1.61,0,0,0,0,0,96.62,90.92,90.31,97.11,84.47,0,0,0,0,0,94.13,86.95,87.36,93.2,80.01,0,0,0,0,0
456051,2014,28,56,2,123,517,4.82639071566731,737,1269,0,248,174,0,364,0,0,0,7.25,2.31,0,5.75,6.45,0,6.04,0,0,0,0.19,-0.9,0,-0.04,-0.8,0,-0.69,0,0,0,0.15,0.39,0,0.31,0.39,0,0.44,0,0,0,8.56,5.63,0,7.6,-4.1,0,4.67,0,0,0,-6.9,-8.94,0,-8.69,5.48,0,-1.51,0,0,0,96.68,91.25,0,96.5,85.15,0,93.56,0,0,0,93.72,87.59,0,93.49,81.07,0,88.78,0,0,0
456051,2015,7,17,1,22,98,6.22583673469388,123,268,0,19,56,0,137,0,0,0,5.6,3.25,0,1.79,0,0,2.19,0,0,0,0.33,-1.05,0,0.2,-1.33,0,-0.72,0,0,0,0.23,0.46,0,0.67,0.01,0,0.39,0,0,0,8.74,4.71,0,5.62,-4.23,0,4.51,0,0,0,-6.87,-9.22,0,-8.44,5.3,0,-0.54,0,0,0,97.21,90.81,0,96.14,83.66,0,92.27,0,0,0,94.14,87.74,0,93.49,81.74,0,89.83,0,0,0
456071,2014,5,16,2,34,177,3.99640677966102,178,549,155,0,0,0,0,0,0,0,6.38,3.37,5.16,0,0,0,0,0,0,0,-0.25,-0.75,-0.69,0,0,0,0,0,0,0,0.05,0.41,0.4,0,0,0,0,0,0,0,5.65,2.53,1.69,0,0,0,0,0,0,0,8.01,5.53,0.13,0,0,0,0,0,0,0,93.63,87.86,87.53,0,0,0,0,0,0,0,90.67,85.19,84.19,0,0,0,0,0,0,0
456071,2015,14,25,1,43,205,5.68034146341463,288,9,199,0,558,0,0,0,0,0,0,2.78,4.02,4.84,0,0,0,0,0,0,-0.02,-0.89,-0.61,-0.38,0,0,0,0,0,0,0.28,0.36,0.31,0.15,0,0,0,0,0,0,9.52,3.33,3.65,6.21,0,0,0,0,0,0,1.81,5.22,0.27,7.36,0,0,0,0,0,0,92.06,90.17,87.82,93.7,0,0,0,0,0,0,91.03,85.36,84.95,91.06,0,0,0,0,0,0
456102,2010,13,30,4,51,272,4.94297058823529,248,60,157,220,943,0,10,0,0,0,3.33,3.63,8.28,4.98,5,0,0,0,0,0,-0.03,-0.87,-0.39,-0.32,-0.69,0,0.68,0,0,0,-0.17,0.47,0.35,0.34,0.46,0,0.06,0,0,0,8.89,5.63,-0.75,4.48,-7.77,0,4.75,0,0,0,-7.06,-7.28,1.12,-9.62,7.43,0,-3.28,0,0,0,92.03,85.36,85.89,91.94,78.2,0,88.34,0,0,0,89.41,82.23,82.41,88.74,75.59,0,86.76,0,0,0
456102,2011,6,22,5,44,222,3.98445945945946,295,43,70,141,570,0,4,0,0,0,4.65,3.39,5.71,5.26,4.26,0,0,0,0,0,0.25,-0.87,-0.64,-0.29,-0.57,0,0.48,0,0,0,0.02,0.36,0.45,0.33,0.36,0,0.08,0,0,0,7.56,2.88,-3.35,3.57,-8.67,0,1.53,0,0,0,-7.67,-8.13,1.82,-9.33,7.37,0,0.72,0,0,0,91.64,86.45,83.9,92.92,80.21,0,87.46,0,0,0,89.97,83.79,81.45,89.61,76.53,0,85.77,0,0,0
456102,2012,2,5,2,6,50,5.195,30,0,52,33,189,0,0,0,0,0,0,0,9.62,4.23,6.06,0,0,0,0,0,0,-0.52,-0.34,-0.57,-0.72,0,0,0,0,0,0,1.18,0.46,0.43,0.58,0,0,0,0,0,0,0.13,-3.95,3.34,-8.99,0,0,0,0,0,0,-7.34,4.27,-8.83,7.79,0,0,0,0,0,0,85.08,83.76,91.8,78.4,0,0,0,0,0,0,83.72,80.2,88.92,75.45,0,0,0,0,0
456379,2011,0,29,2,67,130,2.07884615384615,0,302,452,0,38,0,0,0,0,0,7.28,0,4.65,7.89,0,0,0,0,0,0,0.1,0,-0.64,-0.22,0,0,0,0,0,0,0.05,0,0.26,0,0,0,0,0,0,0,8.07,0,-0.34,6.69,0,0,0,0,0,0,-6.14,0,2.11,-8.34,0,0,0,0,0,0,100.07,0,90.28,98.03,0,0,0,0,0,0,96.26,0,86.42,95.36,0,0,0,0,0,0
456379,2012,0,8,0,18,40,2.195,0,15,172,0,87,0,0,0,0,0,0,0,5.81,3.45,0,0,0,0,0,0,0.21,0,-0.74,0.08,0,0,0,0,0,0,0.15,0,0.39,0.31,0,0,0,0,0,0,9.86,0,-0.37,6.97,0,0,0,0,0,0,-4.3,0,2.12,-7.39,0,0,0,0,0,0,97.51,0,88.31,97.5,0,0,0,0,0,0,95.54,0,85.45,94.71,0,0,0,0,0,0
456379,2013,5,34,2,70,147,3.7214693877551,0,48,617,0,273,0,0,0,0,0,6.25,0,5.35,5.13,0,0,0,0,0,0,-0.09,0,-0.52,-0.03,0,0,0,0,0,0,0.19,0,0.3,0.22,0,0,0,0,0,0,10.56,0,1.73,7.55,0,0,0,0,0,0,-5.76,0,1.47,-7.99,0,0,0,0,0,0,98.25,0,91.05,99.26,0,0,0,0,0,0,95.92,0,87.34,95.41,0,0,0,0,0,0
456379,2014,7,21,3,63,172,3.7773488372093,0,31,606,0,315,0,0,0,0,0,3.23,0,6.11,8.89,0,0,0,0,0,0,0.43,0,-0.57,0.09,0,0,0,0,0,0,0.11,0,0.31,0.3,0,0,0,0,0,0,9.48,0,1.41,7.11,0,0,0,0,0,0,-5.93,0,1.23,-7.98,0,0,0,0,0,0,96.63,0,90.22,98.2,0,0,0,0,0,0,94.67,0,86.36,94.66,0,0,0,0,0,0
456379,2015,4,33,1,58,186,3.74690322580645,0,111,590,0,349,0,0,0,0,0,4.5,0,7.29,4.58,0,0,0,0,0,0,0.26,0,-0.48,0,0,0,0,0,0,0,0.05,0,0.41,0.12,0,0,0,0,0,0,9.74,0,2.65,7.45,0,0,0,0,0,0,-5.26,0,0.76,-7.96,0,0,0,0,0,0,97.32,0,91.09,97.29,0,0,0,0,0,0,94.44,0,86.12,93.64,0,0,0,0,0,0
456501,2010,19,56,9,138,557,3.97307540394973,313,1086,665,0,619,0,492,0,0,0,7.64,2.56,5.26,2.91,0,0,5.69,0,0,0,0.37,-0.46,-0.74,-0.02,0,0,-0.23,0,0,0,0.12,0.82,0.47,-0.09,0,0,0.31,0,0,0,9.44,3.2,-0.16,6.95,0,0,4.39,0,0,0,-5.05,-5.92,1.95,-7.77,0,0,-0.78,0,0,0,97.24,88.59,90.97,96.95,0,0,95.28,0,0,0,94.05,83.24,85.11,93.7,0,0,90.53,0,0,0
456501,2011,8,47,10,104,468,3.45448717948718,213,588,354,306,679,0,289,0,0,0,6.63,3.76,4.8,3.83,5.56,0,9.34,0,0,0,0.21,-0.81,-0.72,-0.28,-0.94,0,-0.1,0,0,0,-0.01,0.76,0.4,-0.3,0.18,0,0.22,0,0,0,8.76,2.4,-0.44,6.21,-3.66,0,5.67,0,0,0,-5.47,-5.56,1.69,-8.24,2.29,0,-1.94,0,0,0,97.87,91.08,90.57,97.41,87.03,0,96.78,0,0,0,94.16,84.45,85.04,94.34,81.52,0,91.52,0,0,0
456501,2012,15,49,12,170,651,3.27011520737327,623,968,525,266,892,0,158,0,0,0,6.1,2.41,6.67,3.92,6.77,0,6.33,0,0,0,0.38,-0.87,-0.51,-0.1,-0.53,0,0.33,0,0,0,0.32,0.69,0.5,0.05,0.53,0,0.43,0,0,0,9.18,1.74,-0.41,6.29,-3.31,0,4.72,0,0,0,-5.73,-6,1.68,-8.71,1.86,0,-0.51,0,0,0,97.45,88.89,90.81,96.58,87.19,0,93.58,0,0,0,93.8,84.51,84.45,93.52,82.15,0,89.49,0,0,0
456501,2013,7,18,1,51,182,3.80624175824176,179,233,141,6,233,0,215,0,0,0,6.44,0.56,5.67,3.86,0,0,3.26,0,0,0,0.56,-0.91,-0.83,0.1,0.2,0,0.13,0,0,0,0.44,0.45,0.56,-0.24,-0.32,0,0.57,0,0,0,8.8,1.15,-0.23,6.06,-5.69,0,5.05,0,0,0,-5.15,-5.98,1.82,-8.37,3.42,0,-0.16,0,0,0,97.06,87.89,89.36,97.42,79.87,0,92.07,0,0,0,93.71,84.38,84.83,93.6,76.19,0,89.21,0,0,0
456501,2014,22,65,15,242,731,3.30436662106703,559,1023,424,104,728,0,850,0,2,0,5.28,2.68,5.19,3.02,3.85,0,4.24,0,0,0,0.4,-0.75,-0.39,0.23,-0.65,0,0.13,0,1.93,0,0.41,0.47,0.46,-0.26,0.37,0,0.17,0,-2.2,0,8.96,1.74,1.4,6.36,-1.73,0,5.02,0,-3.46,0,-5.25,-6.53,1.79,-8.37,1.99,0,-0.14,0,3.05,0,98.12,90.07,92.47,98.13,86.96,0,93.69,0,62.14,0,94.03,84.92,85.65,93.69,81.46,0,89.43,0,61.36,0
456501,2015,21,46,8,176,636,3.52550943396226,565,1169,349,120,717,0,723,0,0,0,5.9,3.01,6.3,5.86,5.83,0,5.53,0,0,0,0.44,-0.88,-0.46,0.01,-0.52,0,0.04,0,0,0,0.33,0.46,0.55,-0.42,0.46,0,0.31,0,0,0,9.41,2.13,2.67,6.83,-0.89,0,5.43,0,0,0,-5.83,-6.44,1.51,-8.46,2.16,0,-0.82,0,0,0,97.27,88.15,90.47,96.38,85.42,0,93.65,0,0,0,93.22,84.09,85.03,92.97,81.3,0,88.5,0,0,0
456662,2011,2,6,0,9,46,4.72065217391304,59,160,67,0,0,0,0,0,0,0,5.63,5.08,8.96,0,0,0,0,0,0,0,0.12,-0.58,-0.61,0,0,0,0,0,0,0,0.16,0.68,0.45,0,0,0,0,0,0,0,10.88,6.45,2.85,0,0,0,0,0,0,0,6.07,10.82,-1.52,0,0,0,0,0,0,0,92.84,84.62,84.38,0,0,0,0,0,0,0,89.68,82.16,82.4,0,0,0,0,0,0,0
456662,2012,1,14,1,40,94,2.39287234042553,85,284,121,0,0,0,0,0,0,0,7.39,3.53,6.61,0,0,0,0,0,0,0,0.3,-0.66,-0.35,0,0,0,0,0,0,0,0.21,0.52,0.26,0,0,0,0,0,0,0,10.72,6.71,1.06,0,0,0,0,0,0,0,6.01,11.08,-1.53,0,0,0,0,0,0,0,93.3,85.92,85.13,0,0,0,0,0,0,0,91.29,83.8,81.94,0,0,0,0,0,0,0
