"Year","Fourseam","Change","Curve","pfx_var","mlbam_id","Sinker","Slider","Cutter","Split","Slow.Curve","Screwball","Knuckler"
2010,NA,NA,NA,"mph",449777,NA,78.88,84.54,NA,NA,NA,NA
2011,NA,NA,NA,"mph",449777,NA,77.15,82.52,NA,NA,NA,NA
2012,NA,NA,NA,"mph",449777,NA,75.1,81.49,NA,NA,NA,NA
2013,NA,NA,NA,"mph",449777,NA,74.36,81.68,NA,NA,NA,NA
2009,5.71,6.14,4.52,"bway",431162,3.78,NA,3.43,NA,NA,NA,NA
2010,4.62,2.48,5.6,"bway",431162,7.22,NA,4.99,NA,NA,NA,NA
2011,6.25,4.14,5.4,"bway",431162,6.93,NA,4.73,NA,NA,NA,NA
2012,3.13,7.89,4.17,"bway",431162,5.71,NA,6.45,NA,NA,NA,NA
2013,6.39,6.14,0,"bway",431162,2.83,NA,2.8,NA,NA,NA,NA
2014,6.08,2.12,4.65,"bway",431162,8.25,NA,4.51,NA,NA,NA,NA
2015,5.13,5.56,4.17,"bway",431162,6.25,NA,9.26,NA,NA,NA,NA
2009,0.03,-0.6,-0.58,"vloc",431162,-0.11,NA,-0.39,NA,NA,NA,NA
2010,0.2,-0.61,-0.96,"vloc",431162,-0.21,NA,-0.5,NA,NA,NA,NA
2011,0.27,-0.54,-0.77,"vloc",431162,-0.2,NA,-0.4,NA,NA,NA,NA
2012,0.03,-0.47,-0.4,"vloc",431162,-0.06,NA,-0.26,NA,NA,NA,NA
2013,0.19,-0.78,-0.99,"vloc",431162,-0.08,NA,-0.55,NA,NA,NA,NA
2014,0.07,-1.13,-1.14,"vloc",431162,-0.35,NA,-0.56,NA,NA,NA,NA
2015,0.61,-0.62,-1.01,"vloc",431162,-0.14,NA,-0.42,NA,NA,NA,NA
2009,0.46,0.58,0.52,"hloc",431162,0.44,NA,0.47,NA,NA,NA,NA
2010,0.52,0.81,0.49,"hloc",431162,0.37,NA,0.6,NA,NA,NA,NA
2011,0.39,0.38,0.46,"hloc",431162,0.33,NA,0.45,NA,NA,NA,NA
2012,0.34,0.37,0.23,"hloc",431162,0.32,NA,0.32,NA,NA,NA,NA
2013,0.33,0.4,0.76,"hloc",431162,0.38,NA,0.4,NA,NA,NA,NA
2014,0.39,0.39,0.78,"hloc",431162,0.46,NA,0.51,NA,NA,NA,NA
2015,0.24,0.14,0.41,"hloc",431162,0.17,NA,0.69,NA,NA,NA,NA
2009,8.91,5.51,-5.3,"pfx_z",431162,6.38,NA,3.93,NA,NA,NA,NA
2010,8.97,6.41,-5.35,"pfx_z",431162,6.8,NA,4.14,NA,NA,NA,NA
2011,9.2,5.64,-5.37,"pfx_z",431162,6.64,NA,3.93,NA,NA,NA,NA
2012,9.64,4.58,-4.55,"pfx_z",431162,7.63,NA,5.06,NA,NA,NA,NA
2013,8.73,4.69,-8.02,"pfx_z",431162,6.18,NA,4.3,NA,NA,NA,NA
2014,8.41,4.6,-7.5,"pfx_z",431162,5.66,NA,3.95,NA,NA,NA,NA
2015,8.27,5.09,-8.24,"pfx_z",431162,5.07,NA,3.91,NA,NA,NA,NA
2009,-4.72,-5.63,6.39,"pfx_x",431162,-7.71,NA,0.83,NA,NA,NA,NA
2010,-4.86,-4.93,6.32,"pfx_x",431162,-8.09,NA,0.68,NA,NA,NA,NA
2011,-3.43,-4.55,5.8,"pfx_x",431162,-7.72,NA,1.03,NA,NA,NA,NA
2012,-5.92,-5.36,5.61,"pfx_x",431162,-8.87,NA,-0.67,NA,NA,NA,NA
2013,-6.05,-5.48,7.71,"pfx_x",431162,-8.71,NA,0.03,NA,NA,NA,NA
2014,-5.06,-5.37,7.32,"pfx_x",431162,-8.5,NA,0.43,NA,NA,NA,NA
2015,-4.58,-4.02,7.73,"pfx_x",431162,-8.08,NA,0.86,NA,NA,NA,NA
2009,93.97,82.85,79.18,"maxmph",431162,92.7,NA,88.14,NA,NA,NA,NA
2010,94.73,84.45,80.05,"maxmph",431162,95.46,NA,89.84,NA,NA,NA,NA
2011,95.08,83.87,81.28,"maxmph",431162,94.7,NA,90.01,NA,NA,NA,NA
2012,94.62,86.89,80.34,"maxmph",431162,93.85,NA,88.58,NA,NA,NA,NA
2013,95.95,84.42,77.54,"maxmph",431162,95.32,NA,90.04,NA,NA,NA,NA
2014,94.7,83.73,76.97,"maxmph",431162,93.67,NA,88.58,NA,NA,NA,NA
2015,92.62,84.18,75,"maxmph",431162,91.66,NA,89.23,NA,NA,NA,NA
2009,90.2,80.41,76.02,"mph",431162,89.25,NA,84.87,NA,NA,NA,NA
2010,91.49,81.82,77.49,"mph",431162,91.51,NA,86.24,NA,NA,NA,NA
2011,91.84,81.03,77.66,"mph",431162,91.14,NA,86.55,NA,NA,NA,NA
2012,90.19,80.45,77.23,"mph",431162,89.76,NA,85.88,NA,NA,NA,NA
2013,92.99,81.76,74.56,"mph",431162,91.48,NA,87.23,NA,NA,NA,NA
2014,91.89,81.1,74.55,"mph",431162,90.88,NA,85.87,NA,NA,NA,NA
2015,90.65,79.99,73.28,"mph",431162,89.5,NA,84.6,NA,NA,NA,NA
2010,5.62,16.67,0,"bway",458094,0,5.41,NA,NA,NA,NA,NA
2011,0,0,0,"bway",458094,0,0,NA,NA,NA,NA,NA
2013,8.62,0,0,"bway",458094,0,7.14,NA,NA,NA,NA,NA
2010,-0.14,-0.66,0,"vloc",458094,0.11,-0.72,NA,NA,NA,NA,NA
2011,-0.52,-1.14,-1.41,"vloc",458094,0,0,NA,NA,NA,NA,NA
2013,-0.05,-1.22,0,"vloc",458094,-0.46,-0.55,NA,NA,NA,NA,NA
2010,0.32,0.68,0,"hloc",458094,-0.57,0.26,NA,NA,NA,NA,NA
2011,-0.98,0.33,0.56,"hloc",458094,0,0,NA,NA,NA,NA,NA
2013,0.59,0.49,0,"hloc",458094,1.17,0.41,NA,NA,NA,NA,NA
2010,7.12,5.09,0,"pfx_z",458094,4.41,0.98,NA,NA,NA,NA,NA
2011,5.01,1.95,-1.83,"pfx_z",458094,0,0,NA,NA,NA,NA,NA
2013,7.72,4.76,0,"pfx_z",458094,3.5,1.53,NA,NA,NA,NA,NA
2010,-8.61,-10.26,0,"pfx_x",458094,-10.27,1.52,NA,NA,NA,NA,NA
2011,-9.16,-8.7,8.03,"pfx_x",458094,0,0,NA,NA,NA,NA,NA
2013,-8.09,-7.79,0,"pfx_x",458094,-11.97,4.92,NA,NA,NA,NA,NA
2010,96.34,83.22,0,"maxmph",458094,95.15,86.12,NA,NA,NA,NA,NA
2011,95.52,84.87,80.73,"maxmph",458094,0,0,NA,NA,NA,NA,NA
2013,97.34,87.09,0,"maxmph",458094,95.42,87.76,NA,NA,NA,NA,NA
2010,92.89,82.64,0,"mph",458094,94.81,83.11,NA,NA,NA,NA,NA
2011,92.81,83.68,79.32,"mph",458094,0,0,NA,NA,NA,NA,NA
2013,95.35,86.75,0,"mph",458094,94.98,84.76,NA,NA,NA,NA,NA
2009,4.45,1.48,4.98,"bway",489334,1.9,5.08,NA,0,NA,NA,NA
2010,5.12,1.61,2.62,"bway",489334,2.49,4.14,NA,0,NA,NA,NA
2011,5.88,0,8,"bway",489334,2.67,3.23,NA,0,NA,NA,NA
2012,8.51,0,1.8,"bway",489334,3.62,4.64,NA,0,NA,NA,NA
2013,6.38,0,3.75,"bway",489334,3.24,3.69,NA,0,NA,NA,NA
2014,10.24,0,4.29,"bway",489334,2.45,4.6,NA,0,NA,NA,NA
2015,0,0,0,"bway",489334,5.26,3.57,NA,0,NA,NA,NA
2009,-0.43,-1.23,-0.81,"vloc",489334,-0.64,-1.16,NA,-1.59,NA,NA,NA
2010,-0.27,-0.3,-0.98,"vloc",489334,-0.6,-1.07,NA,0,NA,NA,NA
2011,-0.54,0.61,-1.01,"vloc",489334,-0.64,-1.92,NA,0,NA,NA,NA
2012,0.14,-1.27,-1.55,"vloc",489334,-0.39,-1.13,NA,0,NA,NA,NA
2013,-0.08,0.01,-1.51,"vloc",489334,-0.51,-1.18,NA,0,NA,NA,NA
2014,0.02,-0.78,-1.17,"vloc",489334,-0.47,-1.13,NA,0,NA,NA,NA
2015,1.33,0,-0.7,"vloc",489334,0.04,-1.06,NA,0,NA,NA,NA
2009,0.27,0.58,0.22,"hloc",489334,0.3,0.69,NA,0.58,NA,NA,NA
2010,0.34,1.08,0.33,"hloc",489334,0.3,0.51,NA,0,NA,NA,NA
2011,0.14,0.95,0.26,"hloc",489334,0.42,0.54,NA,0,NA,NA,NA
2012,0.04,1.34,0.05,"hloc",489334,0.12,0.34,NA,0,NA,NA,NA
2013,-0.23,0.51,0.37,"hloc",489334,0.16,0.29,NA,0,NA,NA,NA
2014,0.11,0.74,0.26,"hloc",489334,0.29,0.22,NA,0,NA,NA,NA
2015,-0.52,0,0.06,"hloc",489334,0.72,0.25,NA,0,NA,NA,NA
2009,9.21,7.09,-4.58,"pfx_z",489334,7.29,1.46,NA,5.42,NA,NA,NA
2010,8.77,6.53,-5.17,"pfx_z",489334,6.88,3.4,NA,0,NA,NA,NA
2011,10,9.36,-7.13,"pfx_z",489334,7.27,1.68,NA,0,NA,NA,NA
2012,8.62,3.94,-7.21,"pfx_z",489334,5.65,0.74,NA,0,NA,NA,NA
2013,8.56,6.99,-6.55,"pfx_z",489334,4.94,1.49,NA,0,NA,NA,NA
2014,8.44,5.47,-5.28,"pfx_z",489334,4.81,2.3,NA,0,NA,NA,NA
2015,9.52,0,-7.7,"pfx_z",489334,5.3,2.5,NA,0,NA,NA,NA
2009,-6.4,-6.7,0.65,"pfx_x",489334,-8.09,-0.29,NA,-8.71,NA,NA,NA
2010,-6.06,-6.95,2.56,"pfx_x",489334,-7.72,0.66,NA,0,NA,NA,NA
2011,-3.88,-6.44,3.83,"pfx_x",489334,-7.57,1.7,NA,0,NA,NA,NA
2012,-5.32,-7.43,4.72,"pfx_x",489334,-8.35,1.06,NA,0,NA,NA,NA
2013,-5.33,-6.48,5.24,"pfx_x",489334,-8.1,0.57,NA,0,NA,NA,NA
2014,-5.95,-7.28,4.89,"pfx_x",489334,-8.55,0.19,NA,0,NA,NA,NA
2015,-4.94,0,5.1,"pfx_x",489334,-8.99,-0.01,NA,0,NA,NA,NA
2009,92.76,86.75,83.27,"maxmph",489334,92.49,85.12,NA,83.02,NA,NA,NA
2010,93.91,87.3,83.83,"maxmph",489334,92.63,90.39,NA,0,NA,NA,NA
2011,92.68,84.02,80.78,"maxmph",489334,92.79,87.65,NA,0,NA,NA,NA
2012,94.72,87.79,83.37,"maxmph",489334,94.96,89.72,NA,0,NA,NA,NA
2013,94.68,87.45,84.2,"maxmph",489334,95.17,90.31,NA,0,NA,NA,NA
2014,94.99,90.56,83.06,"maxmph",489334,95.06,90.76,NA,0,NA,NA,NA
2015,93.84,0,81.46,"maxmph",489334,93.87,88.92,NA,0,NA,NA,NA
2009,89.67,82.35,79.05,"mph",489334,89.04,82.37,NA,81.27,NA,NA,NA
2010,91.01,84.09,79.13,"mph",489334,90.61,85.46,NA,0,NA,NA,NA
2011,91.29,84.02,78.83,"mph",489334,91.18,85.08,NA,0,NA,NA,NA
2012,92.23,86.58,80.33,"mph",489334,92.26,85.12,NA,0,NA,NA,NA
2013,92.62,86.24,81.22,"mph",489334,92.39,86.5,NA,0,NA,NA,NA
2014,92.54,88.02,80.41,"mph",489334,92.26,86.78,NA,0,NA,NA,NA
2015,92.89,0,79.43,"mph",489334,91.97,86.76,NA,0,NA,NA,NA
2012,8.33,0,0,"bway",543809,0,0,NA,NA,NA,NA,NA
2013,6,0,0,"bway",543809,4.82,2.27,NA,NA,NA,NA,NA
2014,4.92,0,9.26,"bway",543809,2.67,9.8,NA,NA,NA,NA,NA
2012,-0.07,-1.15,0,"vloc",543809,-1.01,-0.06,NA,NA,NA,NA,NA
2013,-0.11,0.02,-1.63,"vloc",543809,-0.41,-0.74,NA,NA,NA,NA,NA
2014,-0.18,0.33,-0.81,"vloc",543809,-0.3,-0.74,NA,NA,NA,NA,NA
2012,0.57,0.93,0,"hloc",543809,0.23,-0.6,NA,NA,NA,NA,NA
2013,0.25,1.81,-0.11,"hloc",543809,0.01,0.02,NA,NA,NA,NA,NA
2014,0.25,1.38,0.11,"hloc",543809,0.17,0.27,NA,NA,NA,NA,NA
2012,8.78,2.58,0,"pfx_z",543809,6.4,2.05,NA,NA,NA,NA,NA
2013,9.14,4.85,-5.43,"pfx_z",543809,5.42,0.17,NA,NA,NA,NA,NA
2014,8.91,3.98,-6.56,"pfx_z",543809,5.29,-0.8,NA,NA,NA,NA,NA
2012,-7.93,-7.58,0,"pfx_x",543809,-10.46,1.31,NA,NA,NA,NA,NA
2013,-7.55,-8.41,5.14,"pfx_x",543809,-9.04,1.7,NA,NA,NA,NA,NA
2014,-6,-8.31,6,"pfx_x",543809,-8.33,2.37,NA,NA,NA,NA,NA
2012,93.7,85.49,0,"maxmph",543809,93.34,84.7,NA,NA,NA,NA,NA
2013,94.74,83.8,78.53,"maxmph",543809,95.11,85.23,NA,NA,NA,NA,NA
2014,95.19,89.38,80.54,"maxmph",543809,94.84,86.68,NA,NA,NA,NA,NA
2012,92.58,84.83,0,"mph",543809,91.99,83.43,NA,NA,NA,NA,NA
2013,92.09,83.55,74.97,"mph",543809,91.72,82.4,NA,NA,NA,NA,NA
2014,92.98,86.03,77.61,"mph",543809,92.52,82.44,NA,NA,NA,NA,NA
2008,5.72,0,3.15,"bway",122620,NA,3,NA,NA,NA,NA,NA
2009,6,0,4.17,"bway",122620,NA,4,NA,NA,NA,NA,NA
2010,7.41,0,0,"bway",122620,NA,0,NA,NA,NA,NA,NA
2008,0.25,0,-0.63,"vloc",122620,NA,-0.58,NA,NA,NA,NA,NA
2009,0.36,-0.14,-0.57,"vloc",122620,NA,-0.33,NA,NA,NA,NA,NA
2010,0.21,0,0.71,"vloc",122620,NA,0.54,NA,NA,NA,NA,NA
2008,0.2,0,0.52,"hloc",122620,NA,0.65,NA,NA,NA,NA,NA
2009,0.42,2.11,0.47,"hloc",122620,NA,0.28,NA,NA,NA,NA,NA
2010,0.41,0,1.11,"hloc",122620,NA,0.13,NA,NA,NA,NA,NA
2008,10.52,0,-6.11,"pfx_z",122620,NA,4.18,NA,NA,NA,NA,NA
2009,10.87,4.4,-6.78,"pfx_z",122620,NA,4.32,NA,NA,NA,NA,NA
2010,10.21,0,-6,"pfx_z",122620,NA,3.55,NA,NA,NA,NA,NA
2008,-5.02,0,5.92,"pfx_x",122620,NA,2.17,NA,NA,NA,NA,NA
2009,-5,-5.27,6.66,"pfx_x",122620,NA,2.43,NA,NA,NA,NA,NA
2010,-4.21,0,4.14,"pfx_x",122620,NA,2.76,NA,NA,NA,NA,NA
2008,94.2,0,79.05,"maxmph",122620,NA,88.95,NA,NA,NA,NA,NA
2009,97.06,84.11,79.78,"maxmph",122620,NA,88.69,NA,NA,NA,NA,NA
2010,91.05,0,76.45,"maxmph",122620,NA,85.13,NA,NA,NA,NA,NA
2008,91.83,0,76.99,"mph",122620,NA,85.86,NA,NA,NA,NA,NA
2009,92.24,83.38,77.05,"mph",122620,NA,85.61,NA,NA,NA,NA,NA
2010,89.97,0,76.45,"mph",122620,NA,83.53,NA,NA,NA,NA,NA
2011,0,5.88,NA,"bway",543805,5.04,4.42,NA,NA,NA,NA,NA
2012,0,2.44,NA,"bway",543805,4.12,5.94,NA,NA,NA,NA,NA
2011,0.21,-0.72,NA,"vloc",543805,-0.15,-0.39,NA,NA,NA,NA,NA
2012,0,-0.48,NA,"vloc",543805,-0.51,-0.62,NA,NA,NA,NA,NA
2011,0.08,0.46,NA,"hloc",543805,0.54,0.75,NA,NA,NA,NA,NA
2012,0,0.51,NA,"hloc",543805,0.39,0.47,NA,NA,NA,NA,NA
2011,10.87,3.6,NA,"pfx_z",543805,5.48,1.54,NA,NA,NA,NA,NA
2012,0,6.53,NA,"pfx_z",543805,7.59,2.92,NA,NA,NA,NA,NA
2011,4.63,8.82,NA,"pfx_x",543805,10.07,-4.34,NA,NA,NA,NA,NA
2012,0,8.59,NA,"pfx_x",543805,9.47,-4.78,NA,NA,NA,NA,NA
2011,85.92,80.31,NA,"maxmph",543805,87.8,81.98,NA,NA,NA,NA,NA
2012,0,81.08,NA,"maxmph",543805,87.11,82.4,NA,NA,NA,NA,NA
2011,84.86,77.07,NA,"mph",543805,84.5,78.74,NA,NA,NA,NA,NA
2012,0,77.63,NA,"mph",543805,84.3,77.76,NA,NA,NA,NA,NA
2013,0,0,0,"bway",543803,NA,0,NA,NA,NA,NA,NA
2015,5.88,0,0,"bway",543803,NA,5.88,NA,NA,NA,NA,NA
2013,0.34,-0.87,-0.76,"vloc",543803,NA,-0.98,NA,NA,NA,NA,NA
2015,-0.54,-0.6,-0.96,"vloc",543803,NA,-0.35,NA,NA,NA,NA,NA
2013,0.03,1.11,0.07,"hloc",543803,NA,1.21,NA,NA,NA,NA,NA
2015,0.47,1.59,0.64,"hloc",543803,NA,0.43,NA,NA,NA,NA,NA
2013,5.72,-1.78,-8.15,"pfx_z",543803,NA,-0.59,NA,NA,NA,NA,NA
2015,4.76,-2.49,-7.1,"pfx_z",543803,NA,1.96,NA,NA,NA,NA,NA
2013,9.64,7.98,-10.62,"pfx_x",543803,NA,-0.03,NA,NA,NA,NA,NA
2015,10.02,7.36,-7.14,"pfx_x",543803,NA,2.31,NA,NA,NA,NA,NA
2013,91.48,74.47,74.75,"maxmph",543803,NA,85.57,NA,NA,NA,NA,NA
2015,91.53,76.97,76.61,"maxmph",543803,NA,87.33,NA,NA,NA,NA,NA
2013,89.88,73.74,74.25,"mph",543803,NA,85.11,NA,NA,NA,NA,NA
2015,90.4,74.04,75.73,"mph",543803,NA,85.94,NA,NA,NA,NA,NA
2008,3.43,NA,NA,"bway",407901,NA,3.55,NA,8.33,NA,NA,NA
2009,4.17,NA,NA,"bway",407901,NA,5.63,NA,0,NA,NA,NA
2010,4.4,NA,NA,"bway",407901,NA,6.51,NA,0,NA,NA,NA
2008,0.05,NA,NA,"vloc",407901,NA,-0.42,NA,-0.2,NA,NA,NA
2009,0.1,NA,NA,"vloc",407901,NA,-0.47,NA,0.23,NA,NA,NA
2010,0,NA,NA,"vloc",407901,NA,-0.45,NA,-0.39,NA,NA,NA
2008,0.46,NA,NA,"hloc",407901,NA,0.6,NA,1.15,NA,NA,NA
2009,0.51,NA,NA,"hloc",407901,NA,0.45,NA,4.49,NA,NA,NA
2010,0.56,NA,NA,"hloc",407901,NA,0.56,NA,1.34,NA,NA,NA
2008,6.66,NA,NA,"pfx_z",407901,NA,2.99,NA,4.27,NA,NA,NA
2009,7,NA,NA,"pfx_z",407901,NA,3.56,NA,2.25,NA,NA,NA
2010,7.39,NA,NA,"pfx_z",407901,NA,3.14,NA,5.45,NA,NA,NA
2008,-7.81,NA,NA,"pfx_x",407901,NA,0.59,NA,-10.67,NA,NA,NA
2009,-8.1,NA,NA,"pfx_x",407901,NA,0.15,NA,-8.87,NA,NA,NA
2010,-8.53,NA,NA,"pfx_x",407901,NA,0.23,NA,-9.01,NA,NA,NA
2008,95.95,NA,NA,"maxmph",407901,NA,93.44,NA,87.96,NA,NA,NA
2009,96.02,NA,NA,"maxmph",407901,NA,89.42,NA,85.24,NA,NA,NA
2010,96.71,NA,NA,"maxmph",407901,NA,89.67,NA,90.68,NA,NA,NA
2008,93.07,NA,NA,"mph",407901,NA,86.14,NA,85.49,NA,NA,NA
2009,92.69,NA,NA,"mph",407901,NA,86.43,NA,85.24,NA,NA,NA
2010,93.06,NA,NA,"mph",407901,NA,86.36,NA,86.37,NA,NA,NA
2010,3.13,0,NA,"bway",464400,0,0,NA,NA,NA,NA,NA
2011,7.78,5.88,NA,"bway",464400,4.27,5.63,NA,NA,NA,NA,NA
2014,0,0,NA,"bway",464400,11.11,0,NA,NA,NA,NA,NA
2010,-0.56,-1.54,NA,"vloc",464400,0,-0.85,NA,NA,NA,NA,NA
2011,0.34,-0.37,NA,"vloc",464400,-0.29,-0.75,NA,NA,NA,NA,NA
2014,0.81,0.09,NA,"vloc",464400,0.21,0.21,NA,NA,NA,NA,NA
2010,0.37,0.83,NA,"hloc",464400,0,0.65,NA,NA,NA,NA,NA
2011,0.24,0.35,NA,"hloc",464400,0.26,0.44,NA,NA,NA,NA,NA
2014,1.17,0.76,NA,"hloc",464400,0.85,-0.13,NA,NA,NA,NA,NA
2010,10.67,7.02,NA,"pfx_z",464400,0,1.94,NA,NA,NA,NA,NA
2011,8.94,5.92,NA,"pfx_z",464400,6.62,2.51,NA,NA,NA,NA,NA
2014,7.94,4.94,NA,"pfx_z",464400,6.35,5.63,NA,NA,NA,NA,NA
2010,-3.55,-5.67,NA,"pfx_x",464400,0,4.39,NA,NA,NA,NA,NA
2011,-5.11,-3.55,NA,"pfx_x",464400,-8.5,3.31,NA,NA,NA,NA,NA
2014,-3.56,-6.84,NA,"pfx_x",464400,-7.65,-0.08,NA,NA,NA,NA,NA
2010,96.1,83.12,NA,"maxmph",464400,0,80.16,NA,NA,NA,NA,NA
2011,96.99,89.66,NA,"maxmph",464400,97.29,86.9,NA,NA,NA,NA,NA
2014,93.85,88.54,NA,"maxmph",464400,96.94,89.13,NA,NA,NA,NA,NA
2010,94.24,81.96,NA,"mph",464400,0,77.98,NA,NA,NA,NA,NA
2011,94.32,85.84,NA,"mph",464400,93.67,82.94,NA,NA,NA,NA,NA
2014,93.07,88.54,NA,"mph",464400,94.83,87.94,NA,NA,NA,NA,NA
2008,4.7,0,0,"bway",400089,0,2.9,NA,NA,NA,NA,NA
2009,7.79,0,0,"bway",400089,2.51,4.85,NA,NA,NA,NA,NA
2010,7.12,0,0,"bway",400089,1.28,7.8,NA,NA,NA,NA,NA
2011,7.06,0,0,"bway",400089,3.7,5.07,NA,NA,NA,NA,NA
2012,4.16,0,0,"bway",400089,1.05,4.16,NA,NA,NA,NA,NA
2013,5.6,0,0,"bway",400089,2.24,6.25,NA,NA,NA,NA,NA
2014,6.27,0,0,"bway",400089,3.08,6.62,NA,NA,NA,NA,NA
2015,3.39,0,0,"bway",400089,0,8,NA,NA,NA,NA,NA
2008,0.12,-0.26,0,"vloc",400089,0.39,-0.69,NA,NA,NA,NA,NA
2009,0.19,-4.49,0,"vloc",400089,0.12,-0.65,NA,NA,NA,NA,NA
2010,0.14,1.03,0,"vloc",400089,-0.09,-0.9,NA,NA,NA,NA,NA
2011,0.17,-0.63,0,"vloc",400089,-0.26,-0.72,NA,NA,NA,NA,NA
2012,0.18,0,0,"vloc",400089,0,-0.86,NA,NA,NA,NA,NA
2013,0.38,0,0,"vloc",400089,0.29,-0.7,NA,NA,NA,NA,NA
2014,0.37,0.82,-0.15,"vloc",400089,0.37,-0.47,NA,NA,NA,NA,NA
2015,0.24,0,0,"vloc",400089,-0.24,-0.91,NA,NA,NA,NA,NA
2008,0.2,0.74,0,"hloc",400089,1.61,0.34,NA,NA,NA,NA,NA
2009,0.39,-1.27,0,"hloc",400089,1,0.55,NA,NA,NA,NA,NA
2010,0.31,2.12,0,"hloc",400089,1.01,0.37,NA,NA,NA,NA,NA
2011,0.4,1.39,0,"hloc",400089,0.87,0.4,NA,NA,NA,NA,NA
2012,0.37,0,0,"hloc",400089,1.25,0.49,NA,NA,NA,NA,NA
2013,0.27,0,0,"hloc",400089,1.06,0.43,NA,NA,NA,NA,NA
2014,0.3,1.58,-0.26,"hloc",400089,0.53,0.24,NA,NA,NA,NA,NA
2015,0.55,0,0,"hloc",400089,-0.04,0.49,NA,NA,NA,NA,NA
2008,10.32,6.98,0,"pfx_z",400089,9.11,1.84,NA,NA,NA,NA,NA
2009,9.29,9.98,0,"pfx_z",400089,7.26,1.64,NA,NA,NA,NA,NA
2010,9.54,5.45,0,"pfx_z",400089,8.05,1.45,NA,NA,NA,NA,NA
2011,9.24,2.8,0,"pfx_z",400089,7.25,-0.27,NA,NA,NA,NA,NA
2012,8.72,0,0,"pfx_z",400089,6.44,-0.06,NA,NA,NA,NA,NA
2013,8.8,0,0,"pfx_z",400089,6.36,0.91,NA,NA,NA,NA,NA
2014,8.65,4.72,-2.81,"pfx_z",400089,5.86,1.94,NA,NA,NA,NA,NA
2015,8.09,0,0,"pfx_z",400089,7.04,0.72,NA,NA,NA,NA,NA
2008,-3.53,-7.13,0,"pfx_x",400089,-5.87,3.14,NA,NA,NA,NA,NA
2009,-2.38,-8.99,0,"pfx_x",400089,-7.59,3,NA,NA,NA,NA,NA
2010,-1.49,-6.48,0,"pfx_x",400089,-8.1,3.81,NA,NA,NA,NA,NA
2011,-1.72,-4.84,0,"pfx_x",400089,-7.55,3.83,NA,NA,NA,NA,NA
2012,-0.92,0,0,"pfx_x",400089,-6.35,3.46,NA,NA,NA,NA,NA
2013,-1.72,0,0,"pfx_x",400089,-7.4,3.15,NA,NA,NA,NA,NA
2014,-1.66,-4.29,2.98,"pfx_x",400089,-7.41,3.01,NA,NA,NA,NA,NA
2015,-0.06,0,0,"pfx_x",400089,-5.96,3.15,NA,NA,NA,NA,NA
2008,96.43,85.97,0,"maxmph",400089,91.9,85.54,NA,NA,NA,NA,NA
2009,97.91,85.86,0,"maxmph",400089,98.12,88.32,NA,NA,NA,NA,NA
2010,97.39,87.95,0,"maxmph",400089,97.01,88.97,NA,NA,NA,NA,NA
2011,96.76,88.77,0,"maxmph",400089,97.94,87.07,NA,NA,NA,NA,NA
2012,96.35,0,0,"maxmph",400089,95.34,87.26,NA,NA,NA,NA,NA
2013,95.03,0,0,"maxmph",400089,94.86,88.24,NA,NA,NA,NA,NA
2014,95.03,83.62,78.85,"maxmph",400089,94.51,88.51,NA,NA,NA,NA,NA
2015,92.97,0,0,"maxmph",400089,92.52,87.8,NA,NA,NA,NA,NA
2008,93.42,84.63,0,"mph",400089,91.69,81.45,NA,NA,NA,NA,NA
2009,93.36,85.86,0,"mph",400089,94.73,83.42,NA,NA,NA,NA,NA
2010,93.29,87.94,0,"mph",400089,94.63,84.16,NA,NA,NA,NA,NA
2011,92.89,88.77,0,"mph",400089,93.89,81.91,NA,NA,NA,NA,NA
2012,92.74,0,0,"mph",400089,93.01,83.46,NA,NA,NA,NA,NA
2013,92,0,0,"mph",400089,92.47,84.58,NA,NA,NA,NA,NA
2014,91.94,83.62,77.01,"mph",400089,92.22,85.55,NA,NA,NA,NA,NA
2015,90.99,0,0,"mph",400089,91.74,82.94,NA,NA,NA,NA,NA
2008,7.52,1.08,1.03,"bway",465657,NA,6.12,0,NA,NA,NA,NA
2009,6.35,1.96,0,"bway",465657,NA,3.45,0,NA,NA,NA,NA
2010,8.03,0.82,2.5,"bway",465657,NA,7.29,4.3,NA,NA,NA,NA
2011,7.15,0,1.27,"bway",465657,NA,5.31,5.56,NA,NA,NA,NA
2012,9.09,0,0,"bway",465657,NA,0,0,NA,NA,NA,NA
2013,5.78,0,0,"bway",465657,NA,3.7,0,NA,NA,NA,NA
2014,8.8,5.41,3.16,"bway",465657,NA,6.6,0,NA,NA,NA,NA
2015,7.59,1.06,4.63,"bway",465657,NA,0.78,0,NA,NA,NA,NA
2008,-0.08,-0.88,-0.82,"vloc",465657,NA,-0.84,0,NA,NA,NA,NA
2009,0.07,-0.66,-1.1,"vloc",465657,NA,-0.71,0,NA,NA,NA,NA
2010,-0.05,-0.74,-0.05,"vloc",465657,NA,-0.57,-0.43,NA,NA,NA,NA
2011,0.01,-0.98,-0.62,"vloc",465657,NA,-0.62,-0.07,NA,NA,NA,NA
2012,0.22,-0.65,-1.23,"vloc",465657,NA,-0.33,0,NA,NA,NA,NA
2013,-0.33,-0.82,-1.46,"vloc",465657,NA,-0.75,0,NA,NA,NA,NA
2014,-0.06,-0.96,-0.61,"vloc",465657,NA,-0.47,1.14,NA,NA,NA,NA
2015,-0.15,-1.32,-0.62,"vloc",465657,NA,-1.42,0,NA,NA,NA,NA
