"mlbam_id","Year","pfx_var","Fourseam","Change","Slider","Sinker","Curve","Cutter","Split","Knuckler","Slow Curve"
150302,"2015","hloc","0.00","0.00","0.30","0.52","1.81",NA,"0.63",NA,NA
150302,"2008","pfx_z","6.74","5.13","3.38","5.80","-1.05",NA,"0.00",NA,NA
150302,"2009","pfx_z","8.01","5.19","3.24","5.49","-0.26",NA,"0.00",NA,NA
150302,"2010","pfx_z","0.00","4.24","3.79","6.34","-1.61",NA,"0.00",NA,NA
150302,"2011","pfx_z","8.44","4.24","3.40","5.55","0.00",NA,"0.00",NA,NA
150302,"2012","pfx_z","0.00","3.59","1.91","3.86","0.00",NA,"0.00",NA,NA
150302,"2013","pfx_z","0.00","0.00","2.03","3.54","0.00",NA,"1.43",NA,NA
150302,"2015","pfx_z","0.00","0.00","3.18","3.37","-5.28",NA,"1.51",NA,NA
150302,"2008","pfx_x","-8.41","-7.10","0.14","-8.97","5.78",NA,"0.00",NA,NA
150302,"2009","pfx_x","-6.29","-6.41","0.70","-8.28","5.14",NA,"0.00",NA,NA
150302,"2010","pfx_x","0.00","-7.55","-0.68","-8.61","7.28",NA,"0.00",NA,NA
150302,"2011","pfx_x","-7.15","-7.17","-0.44","-8.88","0.00",NA,"0.00",NA,NA
150302,"2012","pfx_x","0.00","-7.18","-0.06","-9.88","0.00",NA,"0.00",NA,NA
150302,"2013","pfx_x","0.00","0.00","-0.09","-9.70","0.00",NA,"-6.08",NA,NA
150302,"2015","pfx_x","0.00","0.00","-0.03","-10.04","6.22",NA,"-6.43",NA,NA
150302,"2008","maxmph","93.86","92.35","92.01","92.52","82.04",NA,"0.00",NA,NA
150302,"2009","maxmph","93.90","86.86","89.23","93.97","84.44",NA,"0.00",NA,NA
150302,"2010","maxmph","0.00","85.72","89.03","92.76","78.44",NA,"0.00",NA,NA
150302,"2011","maxmph","91.61","86.15","89.58","92.35","0.00",NA,"0.00",NA,NA
150302,"2012","maxmph","0.00","85.83","88.50","92.29","0.00",NA,"0.00",NA,NA
150302,"2013","maxmph","0.00","0.00","87.88","91.36","0.00",NA,"82.48",NA,NA
150302,"2015","maxmph","0.00","0.00","87.59","92.36","71.80",NA,"82.53",NA,NA
150302,"2008","mph","90.94","84.74","84.96","90.69","77.82",NA,"0.00",NA,NA
150302,"2009","mph","91.11","83.13","85.14","90.62","77.44",NA,"0.00",NA,NA
150302,"2010","mph","0.00","82.87","85.17","89.46","77.60",NA,"0.00",NA,NA
150302,"2011","mph","89.97","82.38","85.47","89.90","0.00",NA,"0.00",NA,NA
150302,"2012","mph","0.00","81.33","83.54","89.65","0.00",NA,"0.00",NA,NA
150302,"2013","mph","0.00","0.00","81.57","88.28","0.00",NA,"77.81",NA,NA
150302,"2015","mph","0.00","0.00","82.83","88.71","71.80",NA,"79.18",NA,NA
228594,"2008","bway","6.53",NA,NA,NA,"0.00",NA,"1.87",NA,NA
228594,"2009","bway","5.71",NA,NA,NA,"0.00",NA,"3.70",NA,NA
228594,"2010","bway","6.22",NA,NA,NA,"0.00",NA,"3.21",NA,NA
228594,"2008","vloc","0.18",NA,NA,NA,"0.00",NA,"-0.89",NA,NA
228594,"2009","vloc","0.07",NA,NA,NA,"-0.44",NA,"-0.58",NA,NA
228594,"2010","vloc","-0.19",NA,NA,NA,"0.00",NA,"-0.94",NA,NA
228594,"2008","hloc","0.24",NA,NA,NA,"0.00",NA,"0.60",NA,NA
228594,"2009","hloc","0.35",NA,NA,NA,"-0.13",NA,"0.35",NA,NA
228594,"2010","hloc","0.30",NA,NA,NA,"0.00",NA,"0.33",NA,NA
228594,"2008","pfx_z","9.75",NA,NA,NA,"0.00",NA,"2.77",NA,NA
228594,"2009","pfx_z","11.53",NA,NA,NA,"-3.11",NA,"1.89",NA,NA
228594,"2010","pfx_z","9.79",NA,NA,NA,"0.00",NA,"2.11",NA,NA
228594,"2008","pfx_x","-5.43",NA,NA,NA,"0.00",NA,"-3.97",NA,NA
228594,"2009","pfx_x","-5.10",NA,NA,NA,"3.29",NA,"-2.35",NA,NA
228594,"2010","pfx_x","-4.31",NA,NA,NA,"0.00",NA,"-3.87",NA,NA
228594,"2008","maxmph","92.19",NA,NA,NA,"0.00",NA,"86.22",NA,NA
228594,"2009","maxmph","90.65",NA,NA,NA,"73.03",NA,"80.10",NA,NA
228594,"2010","maxmph","91.20",NA,NA,NA,"0.00",NA,"81.98",NA,NA
228594,"2008","mph","89.02",NA,NA,NA,"0.00",NA,"79.10",NA,NA
228594,"2009","mph","88.96",NA,NA,NA,"71.24",NA,"77.00",NA,NA
228594,"2010","mph","88.47",NA,NA,NA,"0.00",NA,"78.22",NA,NA
276520,"2008","bway","4.56","4.39",NA,"2.49","5.94","4.76",NA,NA,NA
276520,"2009","bway","4.66","4.78",NA,"2.11","7.14","3.57",NA,NA,NA
276520,"2010","bway","5.34","3.66",NA,"2.92","7.67","4.79",NA,NA,NA
276520,"2011","bway","5.64","6.97",NA,"3.77","7.64","6.15",NA,NA,NA
276520,"2012","bway","5.69","5.66",NA,"3.90","6.82","7.22",NA,NA,NA
276520,"2013","bway","8.45","4.90",NA,"6.75","7.21","0.00",NA,NA,NA
276520,"2014","bway","7.06","2.46",NA,"4.63","7.86","0.00",NA,NA,NA
276520,"2008","vloc","0.19","-0.46",NA,"-0.48","-0.43","0.62",NA,NA,NA
276520,"2009","vloc","0.28","-0.30",NA,"-0.39","-0.19","-0.09",NA,NA,NA
276520,"2010","vloc","0.11","-0.33",NA,"-0.29","-0.15","0.12",NA,NA,NA
276520,"2011","vloc","0.28","-0.29",NA,"-0.29","-0.18","0.22",NA,NA,NA
276520,"2012","vloc","0.33","-0.16",NA,"-0.19","-0.22","0.45",NA,NA,NA
276520,"2013","vloc","0.16","-0.48",NA,"-0.14","-0.14","0.22",NA,NA,NA
276520,"2014","vloc","0.24","-0.75",NA,"-0.42","-0.19","0.00",NA,NA,NA
276520,"2008","hloc","0.16","0.63",NA,"-0.07","0.61","-0.10",NA,NA,NA
276520,"2009","hloc","0.13","0.63",NA,"0.04","0.46","0.25",NA,NA,NA
276520,"2010","hloc","0.19","0.26",NA,"0.49","0.52","-0.00",NA,NA,NA
276520,"2011","hloc","0.32","0.45",NA,"0.37","0.49","0.34",NA,NA,NA
276520,"2012","hloc","0.34","0.68",NA,"0.44","0.62","0.03",NA,NA,NA
276520,"2013","hloc","0.10","0.55",NA,"0.25","0.63","0.51",NA,NA,NA
276520,"2014","hloc","0.01","0.65",NA,"0.38","0.54","0.00",NA,NA,NA
276520,"2008","pfx_z","9.64","6.42",NA,"6.26","0.57","5.72",NA,NA,NA
276520,"2009","pfx_z","9.02","3.88",NA,"5.20","0.28","5.36",NA,NA,NA
276520,"2010","pfx_z","9.31","3.67",NA,"5.12","0.57","4.91",NA,NA,NA
276520,"2011","pfx_z","8.78","4.08",NA,"4.91","0.43","4.92",NA,NA,NA
276520,"2012","pfx_z","8.68","4.35",NA,"5.77","0.38","5.06",NA,NA,NA
276520,"2013","pfx_z","8.50","3.70",NA,"4.82","2.04","5.60",NA,NA,NA
276520,"2014","pfx_z","8.23","1.65",NA,"3.06","1.77","0.00",NA,NA,NA
276520,"2008","pfx_x","-3.90","-5.79",NA,"-7.70","9.32","-0.69",NA,NA,NA
276520,"2009","pfx_x","-3.42","-5.35",NA,"-7.31","8.74","-0.85",NA,NA,NA
276520,"2010","pfx_x","-4.34","-6.74",NA,"-7.76","8.10","-1.32",NA,NA,NA
276520,"2011","pfx_x","-3.86","-4.82",NA,"-7.24","7.75","-1.33",NA,NA,NA
276520,"2012","pfx_x","-3.96","-5.67",NA,"-7.42","8.08","-0.66",NA,NA,NA
276520,"2013","pfx_x","-5.84","-5.94",NA,"-7.95","7.45","-2.02",NA,NA,NA
276520,"2014","pfx_x","-5.73","-7.35",NA,"-8.01","6.94","0.00",NA,NA,NA
276520,"2008","maxmph","92.76","85.75",NA,"92.64","83.97","89.02",NA,NA,NA
276520,"2009","maxmph","92.12","86.51",NA,"91.68","79.49","89.12",NA,NA,NA
276520,"2010","maxmph","91.60","86.61",NA,"91.48","80.53","89.91",NA,NA,NA
276520,"2011","maxmph","90.97","85.13",NA,"91.69","80.61","87.88",NA,NA,NA
276520,"2012","maxmph","90.79","85.24",NA,"91.29","82.21","88.95",NA,NA,NA
276520,"2013","maxmph","91.85","84.34",NA,"92.57","82.81","85.40",NA,NA,NA
276520,"2014","maxmph","89.78","84.43",NA,"90.82","80.92","0.00",NA,NA,NA
276520,"2008","mph","89.26","80.43",NA,"88.82","73.85","85.95",NA,NA,NA
276520,"2009","mph","89.14","80.37",NA,"88.52","72.75","85.73",NA,NA,NA
276520,"2010","mph","88.79","81.06",NA,"88.07","73.60","85.83",NA,NA,NA
276520,"2011","mph","87.90","79.48",NA,"87.57","73.78","84.47",NA,NA,NA
276520,"2012","mph","88.10","79.28",NA,"88.05","74.51","85.45",NA,NA,NA
276520,"2013","mph","88.55","78.39",NA,"88.26","74.85","83.64",NA,NA,NA
276520,"2014","mph","86.43","79.18",NA,"86.30","74.46","0.00",NA,NA,NA
407793,"2008","bway","5.89","2.86","7.20","6.47","5.44",NA,NA,NA,NA
407793,"2009","bway","5.53","3.45","3.12","6.28","5.01",NA,NA,NA,NA
407793,"2010","bway","5.63","2.70","4.44","4.50","4.57",NA,NA,NA,NA
407793,"2011","bway","5.83","3.35","5.63","7.38","7.17",NA,NA,NA,NA
407793,"2013","bway","6.08","2.99","4.91","3.94","2.33",NA,NA,NA,NA
407793,"2014","bway","7.17","1.14","4.92","7.37","8.46",NA,NA,NA,NA
407793,"2015","bway","5.96","1.43","6.35","9.60","4.66",NA,NA,NA,NA
407793,"2008","vloc","0.14","-0.90","-0.81","-0.33","-0.94",NA,NA,NA,NA
407793,"2009","vloc","0.03","-0.28","-1.20","-0.33","-0.87",NA,NA,NA,NA
407793,"2010","vloc","0.05","-0.45","-0.72","-0.28","-0.81",NA,NA,NA,NA
407793,"2011","vloc","0.29","-0.57","-0.34","-0.13","-0.72",NA,NA,NA,NA
407793,"2013","vloc","0.12","-0.69","-0.72","-0.47","-0.86",NA,NA,NA,NA
407793,"2014","vloc","0.12","-0.79","-1.02","-0.27","-0.75",NA,NA,NA,NA
407793,"2015","vloc","0.07","-0.77","-1.06","-0.15","-0.62",NA,NA,NA,NA
407793,"2008","hloc","0.17","0.54","0.68","0.48","0.24",NA,NA,NA,NA
407793,"2009","hloc","0.20","0.87","0.76","0.63","0.35",NA,NA,NA,NA
407793,"2010","hloc","0.29","0.68","0.39","0.33","0.53",NA,NA,NA,NA
407793,"2011","hloc","0.21","0.67","0.43","0.39","0.50",NA,NA,NA,NA
407793,"2013","hloc","0.40","0.46","0.31","0.53","0.60",NA,NA,NA,NA
407793,"2014","hloc","0.50","0.83","0.42","0.50","0.32",NA,NA,NA,NA
407793,"2015","hloc","0.26","1.32","0.51","0.34","0.56",NA,NA,NA,NA
407793,"2008","pfx_z","9.34","6.09","1.17","6.59","-3.90",NA,NA,NA,NA
407793,"2009","pfx_z","9.72","6.33","0.10","6.70","-4.54",NA,NA,NA,NA
407793,"2010","pfx_z","9.41","6.54","0.32","6.14","-4.32",NA,NA,NA,NA
407793,"2011","pfx_z","9.06","5.93","2.52","5.63","-4.32",NA,NA,NA,NA
407793,"2013","pfx_z","8.55","5.52","1.61","6.00","-5.56",NA,NA,NA,NA
407793,"2014","pfx_z","8.74","5.24","0.58","5.34","-5.39",NA,NA,NA,NA
407793,"2015","pfx_z","8.17","4.76","-0.03","4.44","-4.49",NA,NA,NA,NA
407793,"2008","pfx_x","-4.31","-8.19","3.34","-8.37","4.96",NA,NA,NA,NA
407793,"2009","pfx_x","-4.19","-7.70","3.63","-8.33","5.70",NA,NA,NA,NA
407793,"2010","pfx_x","-3.13","-6.93","3.08","-7.17","5.22",NA,NA,NA,NA
407793,"2011","pfx_x","-3.06","-7.79","2.67","-6.97","5.08",NA,NA,NA,NA
407793,"2013","pfx_x","-1.74","-4.83","3.03","-6.93","5.93",NA,NA,NA,NA
407793,"2014","pfx_x","-2.65","-8.58","2.84","-7.77","5.59",NA,NA,NA,NA
407793,"2015","pfx_x","-3.66","-8.44","3.12","-8.84","5.11",NA,NA,NA,NA
407793,"2008","maxmph","94.86","88.18","88.27","94.69","84.53",NA,NA,NA,NA
407793,"2009","maxmph","96.18","87.49","86.41","95.59","84.71",NA,NA,NA,NA
407793,"2010","maxmph","95.87","88.89","91.31","95.01","86.38",NA,NA,NA,NA
407793,"2011","maxmph","96.10","88.00","92.02","94.57","84.15",NA,NA,NA,NA
407793,"2013","maxmph","96.23","87.95","90.83","95.17","84.60",NA,NA,NA,NA
407793,"2014","maxmph","96.35","89.36","89.18","95.42","84.82",NA,NA,NA,NA
407793,"2015","maxmph","96.18","86.53","88.73","96.47","83.37",NA,NA,NA,NA
407793,"2008","mph","91.67","84.00","83.26","91.63","79.72",NA,NA,NA,NA
407793,"2009","mph","92.11","84.68","82.68","91.83","79.37",NA,NA,NA,NA
407793,"2010","mph","91.98","84.99","84.21","91.02","80.04",NA,NA,NA,NA
407793,"2011","mph","92.15","84.66","86.70","92.05","79.98",NA,NA,NA,NA
407793,"2013","mph","92.64","84.19","86.28","92.04","80.33",NA,NA,NA,NA
407793,"2014","mph","92.70","84.43","84.49","92.24","79.10",NA,NA,NA,NA
407793,"2015","mph","92.60","83.82","83.91","92.57","78.45",NA,NA,NA,NA
407822,"2008","bway","5.45",NA,"4.43","0.00","4.39","0.00","4.85",NA,NA
407822,"2009","bway","6.36",NA,"4.38","0.00","4.58","0.00","4.89",NA,NA
407822,"2010","bway","4.87",NA,"2.61","0.00","5.41","0.00","5.70",NA,NA
407822,"2011","bway","6.53",NA,"6.06","0.00","1.82","0.00","3.51",NA,NA
407822,"2012","bway","6.48",NA,"0.00","0.00","0.00","0.00","5.41",NA,NA
407822,"2013","bway","5.19",NA,"3.53","4.28","3.83","0.00","5.65",NA,NA
407822,"2014","bway","7.01",NA,"0.00","9.30","5.26","2.99","6.88",NA,NA
407822,"2015","bway","4.71",NA,"0.00","0.00","4.90","2.47","3.47",NA,NA
407822,"2008","vloc","-0.13",NA,"-0.90","0.00","-0.28","0.00","-0.81",NA,NA
407822,"2009","vloc","-0.25",NA,"-0.97","0.00","-0.71","0.00","-0.74",NA,NA
407822,"2010","vloc","-0.28",NA,"-0.99","0.00","-0.12","0.00","-0.88",NA,NA
407822,"2011","vloc","-0.18",NA,"-0.82","0.57","-0.79","0.00","-0.88",NA,NA
407822,"2012","vloc","-0.20",NA,"-0.56","0.00","0.17","0.00","-1.10",NA,NA
407822,"2013","vloc","-0.29",NA,"-0.81","-0.84","-0.72","0.00","-0.71",NA,NA
407822,"2014","vloc","-0.08",NA,"0.00","-0.31","-0.96","-0.76","-0.72",NA,NA
407822,"2015","vloc","-0.36",NA,"0.00","0.00","-0.66","-0.80","-1.07",NA,NA
407822,"2008","hloc","0.08",NA,"-0.27","0.00","0.00","0.00","-0.03",NA,NA
407822,"2009","hloc","0.04",NA,"-0.07","0.00","0.09","0.00","0.15",NA,NA
407822,"2010","hloc","0.15",NA,"-0.36","0.00","0.01","0.00","-0.03",NA,NA
407822,"2011","hloc","0.21",NA,"-0.05","0.26","-0.10","0.00","0.10",NA,NA
407822,"2012","hloc","0.25",NA,"-0.04","0.00","1.17","0.00","0.13",NA,NA
407822,"2013","hloc","0.33",NA,"-0.05","0.27","-0.03","0.00","0.09",NA,NA
407822,"2014","hloc","0.29",NA,"0.00","0.28","-0.20","-0.37","0.22",NA,NA
407822,"2015","hloc","0.41",NA,"0.00","0.00","-0.03","-0.58","0.17",NA,NA
407822,"2008","pfx_z","8.76",NA,"1.73","0.00","-7.52","0.00","2.41",NA,NA
407822,"2009","pfx_z","8.47",NA,"1.83","0.00","-6.57","0.00","1.57",NA,NA
407822,"2010","pfx_z","7.62",NA,"2.40","0.00","-7.56","0.00","1.69",NA,NA
407822,"2011","pfx_z","8.02",NA,"2.77","7.00","-7.50","0.00","1.74",NA,NA
407822,"2012","pfx_z","8.73",NA,"3.88","0.00","-8.33","0.00","3.36",NA,NA
407822,"2013","pfx_z","8.52",NA,"3.74","5.96","-6.95","0.00","2.21",NA,NA
407822,"2014","pfx_z","8.11",NA,"0.00","6.39","-6.25","4.92","2.71",NA,NA
407822,"2015","pfx_z","7.80",NA,"0.00","0.00","-6.49","4.38","1.74",NA,NA
407822,"2008","pfx_x","6.60",NA,"0.73","0.00","-3.86","0.00","6.90",NA,NA
407822,"2009","pfx_x","6.42",NA,"-0.63","0.00","-4.38","0.00","6.30",NA,NA
407822,"2010","pfx_x","7.64",NA,"0.31","0.00","-4.85","0.00","7.45",NA,NA
407822,"2011","pfx_x","7.64",NA,"1.08","9.15","-5.16","0.00","7.64",NA,NA
407822,"2012","pfx_x","6.62",NA,"1.65","0.00","-5.38","0.00","7.04",NA,NA
407822,"2013","pfx_x","6.77",NA,"0.33","9.15","-4.40","0.00","6.43",NA,NA
407822,"2014","pfx_x","7.35",NA,"0.00","8.73","-4.56","1.53","6.82",NA,NA
407822,"2015","pfx_x","7.30",NA,"0.00","0.00","-4.91","2.09","6.72",NA,NA
407822,"2008","maxmph","96.72",NA,"88.44","0.00","79.42","0.00","88.18",NA,NA
407822,"2009","maxmph","97.09",NA,"91.11","0.00","81.36","0.00","88.31",NA,NA
407822,"2010","maxmph","97.49",NA,"90.08","0.00","79.38","0.00","88.21",NA,NA
407822,"2011","maxmph","95.95",NA,"90.00","92.14","80.12","0.00","87.53",NA,NA
407822,"2012","maxmph","93.52",NA,"87.15","0.00","68.30","0.00","85.27",NA,NA
407822,"2013","maxmph","95.86",NA,"92.41","94.90","78.85","0.00","88.17",NA,NA
407822,"2014","maxmph","96.71",NA,"0.00","95.55","80.04","92.72","89.29",NA,NA
407822,"2015","maxmph","96.28",NA,"0.00","0.00","76.94","92.01","87.19",NA,NA
407822,"2008","mph","93.41",NA,"84.30","0.00","73.63","0.00","84.13",NA,NA
407822,"2009","mph","93.82",NA,"85.21","0.00","75.97","0.00","84.68",NA,NA
407822,"2010","mph","93.89",NA,"85.86","0.00","75.17","0.00","85.17",NA,NA
407822,"2011","mph","93.70",NA,"86.50","92.14","75.33","0.00","84.63",NA,NA
407822,"2012","mph","91.39",NA,"84.56","0.00","68.30","0.00","81.90",NA,NA
407822,"2013","mph","92.38",NA,"85.65","90.88","74.50","0.00","84.03",NA,NA
407822,"2014","mph","92.99",NA,"0.00","92.79","74.79","87.83","83.60",NA,NA
407822,"2015","mph","91.95",NA,"0.00","0.00","73.37","87.62","82.56",NA,NA
407884,"2008","bway","6.26","0.00","1.76","2.43",NA,NA,NA,NA,NA
407884,"2009","bway","4.55","5.00","4.76","3.64",NA,NA,NA,NA,NA
407884,"2008","vloc","0.01","0.00","-0.93","-0.56",NA,NA,NA,NA,NA
407884,"2009","vloc","0.03","-0.33","-0.99","-0.92",NA,NA,NA,NA,NA
407884,"2008","hloc","0.22","0.00","0.33","0.01",NA,NA,NA,NA,NA
407884,"2009","hloc","0.09","0.49","0.59","-0.06",NA,NA,NA,NA,NA
407884,"2008","pfx_z","8.12","0.00","3.82","5.71",NA,NA,NA,NA,NA
407884,"2009","pfx_z","8.40","8.65","3.80","6.41",NA,NA,NA,NA,NA
407884,"2008","pfx_x","-4.41","0.00","0.42","-8.29",NA,NA,NA,NA,NA
407884,"2009","pfx_x","-5.31","-8.08","0.23","-8.95",NA,NA,NA,NA,NA
407884,"2008","maxmph","98.80","0.00","93.69","98.29",NA,NA,NA,NA,NA
407884,"2009","maxmph","99.38","88.03","93.04","98.69",NA,NA,NA,NA,NA
407884,"2008","mph","96.08","0.00","90.37","95.47",NA,NA,NA,NA,NA
407884,"2009","mph","96.89","87.00","90.63","96.49",NA,NA,NA,NA,NA
408069,"2008","bway","4.41","0.00","0.00",NA,NA,NA,NA,NA,NA
408069,"2009","bway","0.00","0.00","0.00",NA,NA,NA,NA,NA,NA
408069,"2010","bway","5.84","0.00","1.92",NA,NA,NA,NA,NA,NA
408069,"2012","bway","5.56","0.00","0.00",NA,NA,NA,NA,NA,NA
408069,"2008","vloc","-0.20","-1.22","0.54",NA,NA,NA,NA,NA,NA
408069,"2009","vloc","0.79","0.00","-0.55",NA,NA,NA,NA,NA,NA
408069,"2010","vloc","0.23","-1.00","-0.96",NA,NA,NA,NA,NA,NA
408069,"2012","vloc","-0.20","-1.15","-2.00",NA,NA,NA,NA,NA,NA
408069,"2008","hloc","0.11","-0.23","-0.13",NA,NA,NA,NA,NA,NA
408069,"2009","hloc","0.33","0.00","-0.65",NA,NA,NA,NA,NA,NA
408069,"2010","hloc","0.04","2.37","0.24",NA,NA,NA,NA,NA,NA
408069,"2012","hloc","0.12","0.56","0.30",NA,NA,NA,NA,NA,NA
408069,"2008","pfx_z","10.30","9.70","-1.40",NA,NA,NA,NA,NA,NA
408069,"2009","pfx_z","13.31","0.00","6.24",NA,NA,NA,NA,NA,NA
408069,"2010","pfx_z","8.03","7.63","-0.02",NA,NA,NA,NA,NA,NA
408069,"2012","pfx_z","8.33","7.57","-0.72",NA,NA,NA,NA,NA,NA
408069,"2008","pfx_x","3.25","3.37","-1.41",NA,NA,NA,NA,NA,NA
408069,"2009","pfx_x","3.68","0.00","-2.97",NA,NA,NA,NA,NA,NA
408069,"2010","pfx_x","3.04","7.10","-1.41",NA,NA,NA,NA,NA,NA
408069,"2012","pfx_x","1.80","4.15","-1.94",NA,NA,NA,NA,NA,NA
408069,"2008","maxmph","97.78","82.10","81.79",NA,NA,NA,NA,NA,NA
408069,"2009","maxmph","97.65","0.00","86.82",NA,NA,NA,NA,NA,NA
408069,"2010","maxmph","96.09","82.83","86.73",NA,NA,NA,NA,NA,NA
408069,"2012","maxmph","96.45","81.86","85.68",NA,NA,NA,NA,NA,NA
408069,"2008","mph","95.06","79.98","79.76",NA,NA,NA,NA,NA,NA
408069,"2009","mph","96.78","0.00","86.61",NA,NA,NA,NA,NA,NA
408069,"2010","mph","93.92","82.83","84.65",NA,NA,NA,NA,NA,NA
408069,"2012","mph","93.61","81.21","84.01",NA,NA,NA,NA,NA,NA
425492,"2008","bway","6.91","5.52",NA,"5.11","9.52","4.58",NA,NA,NA
425492,"2009","bway","7.89","3.80",NA,"4.36","0.00","7.69",NA,NA,NA
425492,"2010","bway","4.09","2.23",NA,"1.29","10.00","7.30",NA,NA,NA
425492,"2011","bway","7.62","2.87",NA,"4.27","0.00","11.43",NA,NA,NA
425492,"2015","bway","6.52","2.68",NA,"9.95","0.00","6.25",NA,NA,NA
425492,"2008","vloc","0.23","-0.96",NA,"0.16","-0.51","0.03",NA,NA,NA
425492,"2009","vloc","0.25","-1.07",NA,"-0.22","0.00","-0.10",NA,NA,NA
425492,"2010","vloc","0.16","-1.38",NA,"-0.20","-0.78","-0.36",NA,NA,NA
425492,"2011","vloc","0.19","-1.19",NA,"-0.01","-1.23","-0.06",NA,NA,NA
425492,"2015","vloc","0.19","-1.22",NA,"-0.04","0.00","-0.14",NA,NA,NA
425492,"2008","hloc","-0.06","0.42",NA,"0.02","0.27","0.06",NA,NA,NA
425492,"2009","hloc","-0.00","0.50",NA,"-0.02","0.00","-0.12",NA,NA,NA
425492,"2010","hloc","0.06","0.36",NA,"0.12","0.54","0.25",NA,NA,NA
425492,"2011","hloc","0.15","0.25",NA,"-0.18","-0.32","0.38",NA,NA,NA
425492,"2015","hloc","0.06","0.35",NA,"0.04","0.00","0.24",NA,NA,NA
425492,"2008","pfx_z","9.19","7.13",NA,"7.68","-8.94","5.72",NA,NA,NA
425492,"2009","pfx_z","9.61","7.19",NA,"5.40","0.00","4.57",NA,NA,NA
425492,"2010","pfx_z","10.18","6.68",NA,"7.25","-9.80","4.82",NA,NA,NA
425492,"2011","pfx_z","9.31","5.69",NA,"6.95","-7.43","6.32",NA,NA,NA
425492,"2015","pfx_z","9.34","5.83",NA,"6.20","0.00","4.60",NA,NA,NA
425492,"2008","pfx_x","-6.70","-8.55",NA,"-7.99","3.33","-1.10",NA,NA,NA
425492,"2009","pfx_x","-6.35","-8.98",NA,"-9.45","0.00","0.28",NA,NA,NA
425492,"2010","pfx_x","-6.41","-8.64",NA,"-8.62","3.18","-0.18",NA,NA,NA
425492,"2011","pfx_x","-7.02","-9.29",NA,"-8.48","-0.76","-2.36",NA,NA,NA
425492,"2015","pfx_x","-6.84","-8.43",NA,"-8.65","0.00","-0.26",NA,NA,NA
425492,"2008","maxmph","98.51","90.01",NA,"97.82","81.40","94.98",NA,NA,NA
425492,"2009","maxmph","99.84","87.89",NA,"97.88","0.00","97.09",NA,NA,NA
425492,"2010","maxmph","97.71","86.85",NA,"97.26","80.65","93.70",NA,NA,NA
425492,"2011","maxmph","97.79","87.90",NA,"98.00","82.69","94.69",NA,NA,NA
425492,"2015","maxmph","98.73","87.42",NA,"97.27","0.00","93.81",NA,NA,NA
425492,"2008","mph","94.20","81.84",NA,"93.61","78.24","90.74",NA,NA,NA
425492,"2009","mph","96.10","84.21",NA,"95.17","0.00","90.94",NA,NA,NA
425492,"2010","mph","94.66","84.23",NA,"94.37","78.93","90.06",NA,NA,NA
425492,"2011","mph","95.17","84.70",NA,"94.56","82.04","92.56",NA,NA,NA
425492,"2015","mph","94.94","83.79",NA,"94.67","0.00","90.50",NA,NA,NA
425794,"2008","bway","5.26","4.00","0.00","6.19","4.62","4.21",NA,NA,NA
425794,"2009","bway","5.88","3.23","0.00","6.73","4.12","5.37",NA,NA,NA
425794,"2010","bway","0.00","2.47","0.00","7.72","5.35","5.42",NA,NA,NA
425794,"2012","bway","6.01","0.55","0.00","7.04","4.20","5.11",NA,NA,NA
425794,"2013","bway","6.32","2.22","0.00","5.41","5.07","5.90",NA,NA,NA
425794,"2014","bway","6.51","1.61","0.00","4.25","4.53","5.40",NA,NA,NA
425794,"2015","bway","7.14","0.00","0.00","3.92","2.44","3.15",NA,NA,NA
425794,"2008","vloc","-0.05","-0.73","0.00","-0.10","-0.92","-0.64",NA,NA,NA
425794,"2009","vloc","0.35","-0.62","0.00","-0.14","-0.89","-0.45",NA,NA,NA
425794,"2010","vloc","0.50","-0.95","0.00","-0.04","-0.82","-0.24",NA,NA,NA
425794,"2012","vloc","0.10","-0.97","0.00","-0.15","-1.08","-0.48",NA,NA,NA
425794,"2013","vloc","0.09","-0.92","0.00","-0.24","-0.95","-0.33",NA,NA,NA
425794,"2014","vloc","0.16","-0.66","-0.58","-0.23","-1.00","-0.16",NA,NA,NA
425794,"2015","vloc","0.01","-0.37","0.00","-0.22","-1.03","-0.15",NA,NA,NA
425794,"2008","hloc","0.38","0.86","0.00","0.23","0.44","0.45",NA,NA,NA
425794,"2009","hloc","0.33","0.90","0.00","0.27","0.41","0.35",NA,NA,NA
425794,"2010","hloc","0.45","0.80","0.00","0.17","0.42","0.40",NA,NA,NA
425794,"2012","hloc","-0.26","0.85","0.00","0.25","0.46","0.52",NA,NA,NA
425794,"2013","hloc","0.19","0.86","0.00","0.34","0.45","0.25",NA,NA,NA
425794,"2014","hloc","0.27","1.12","0.81","0.20","0.42","0.24",NA,NA,NA
425794,"2015","hloc","0.04","1.09","0.00","0.34","0.51","0.28",NA,NA,NA
425794,"2008","pfx_z","10.74","5.51","0.00","9.06","-9.54","2.75",NA,NA,NA
425794,"2009","pfx_z","10.45","3.97","0.00","7.86","-8.59","3.56",NA,NA,NA
425794,"2010","pfx_z","11.16","3.12","0.00","8.14","-8.67","4.65",NA,NA,NA
425794,"2012","pfx_z","7.60","4.10","0.00","6.86","-9.30","3.55",NA,NA,NA
425794,"2013","pfx_z","9.16","2.43","0.00","6.77","-9.03","5.42",NA,NA,NA
425794,"2014","pfx_z","8.92","4.93","0.42","6.69","-9.22","4.63",NA,NA,NA
